Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
89.99999999999979,3.995201649690727,4.00260533906373,0.007403689373002731,0.1853145353395581,29578.29194977533,29585.055374990716,6.763425215387542,0.022866179111599837,3.1526948289574375e6,3.088951226726208e6,-63743.602231229655,-2.0218767019803496,4.815599999999881
90.99999999999979,3.9854919579882098,3.993476304824114,0.007984346835904432,0.20033528909527037,29562.076174799167,29569.67088555661,7.594710757442954,0.02569072183068532,3.3719911518795397e6,3.2940367483727797e6,-77954.40350676002,-2.3118211168291003,5.202799999999917
91.99999999999979,3.99576743831631,4.002277938122607,0.006510499806296366,0.16293490316442652,29542.788069530678,29551.40346852782,8.61539899714262,0.02916244389955943,3.646292368064501e6,3.5509846662566643e6,-95307.70180783654,-2.6138250087287185,4.503400000000149
92.99999999999977,3.9907984743689693,3.997503865089613,0.006705390720643578,0.16802128104711786,29528.817670348635,29538.30613107405,9.48846072541346,0.032132883989260765,3.8073541320977467e6,3.6983044656712296e6,-109049.66642651707,-2.864185012557099,4.6357999999999695
93.99999999999977,4.014800433829893,4.0191652975581365,0.004364863728243407,0.10871931993091802,29518.647223542062,29528.870831590895,10.22360804883283,0.03463440574159908,3.892258225776322e6,3.772602688038371e6,-119655.53773795115,-3.07419320089138,3.3841000000002848
94.99999999999976,4.061285527127735,4.062262181445408,0.0009766543176725762,0.02404791072060614,29514.19723630927,29524.854864947316,10.657628638047754,0.03611017624066161,3.8667309240394537e6,3.742627536953649e6,-124103.38708580472,-3.209517018995409,1.5935000000004325
95.99999999999976,4.068796384419135,4.069714169701309,0.0009177852821746768,0.02255667758871401,29525.23443578721,29535.673544846977,10.439109059767361,0.0353565662026183,3.5438682129526325e6,3.4280509693031413e6,-115817.24364949111,-3.2681024431491497,1.370300000000054
96.99999999999974,4.113874740072471,4.112833151100396,-0.0010415889720745142,-0.025318927723505878,29539.769727697156,29549.807692830484,10.037965133327816,0.03398118951454112,3.174792615919107e6,3.070091583098451e6,-104701.03282065596,-3.2978857357693854,0.2213400000002939
97.99999999999974,4.212429191874153,4.206030867732123,-0.006398324142030454,-0.15189155355710024,29555.19895061604,29564.868304174113,9.669353558074363,0.0327162526438443,2.808865452637973e6,2.713900666480763e6,-94964.78615720989,-3.380894804627356,-2.500799999999304
98.99999999999974,4.197776700696122,4.193295738811747,-0.004480961884374857,-0.10674607545541367,29590.377837599313,29599.803045904686,9.425208305372507,0.03185227426665796,2.0721281140420137e6,1.9839250694534404e6,-88203.04458857328,-4.256640503589292,-1.848500000000167
99.99999999999973,4.197008988280989,4.193371756227921,-0.0036372320530677626,-0.08666247947583025,29625.136383121095,29634.299160925035,9.162777803940116,0.03092906539043177,1.380975837010354e6,1.299604082865927e6,-81371.75414442713,-5.892337285248028,-1.6727000000000476
100.99999999999973,4.180169559121842,4.177973610781811,-0.0021959483400317836,-0.05253251833385204,29642.582230125743,29651.240398153535,8.658168027792271,0.029208548569000778,1.0592857884550071e6,989221.6877374828,-70064.1007175243,-6.61427741985611,-1.0737000000001617
101.99999999999972,4.1827337888296405,4.1806388516033754,-0.002094937226265081,-0.050085358811497775,29652.696942918257,29660.852474764622,8.155531846365193,0.027503507900359537,886520.9196312319,827193.5429527472,-59327.376678484725,-6.692157552600481,-1.0650000000000024
102.99999999999972,4.1993224308023995,4.196410685707854,-0.0029117450945452816,-0.06933845025062556,29659.154461890535,29666.872904266205,7.718442375669838,0.026023811250544496,784129.6781699018,733818.2626298688,-50311.41554003302,-6.416211111592663,-1.4700999999998847
103.9999999999997,4.209736722608667,4.206395914817079,-0.003340807791587963,-0.07935906712754591,29669.655105091086,29676.95496445548,7.299859364393342,0.024603789085302655,599141.1200359601,557184.2662223418,-41956.853813618305,-7.00283329094489,-1.7156999999999267
104.9999999999997,4.207070578134448,4.204180716780646,-0.002889861353801315,-0.06869058410431456,29683.208060701483,29690.07924319654,6.871182495055109,0.023148382348038992,357874.59404050757,324217.02892496274,-33657.56511554483,-9.404848982304442,-1.5508000000000493
105.9999999999997,4.212744711848893,4.209717903504948,-0.0030268083439457527,-0.07184884323591836,29694.405787625918,29700.868830492265,6.463042866347678,0.021765186724298485,170052.89079614237,144041.23362683342,-26011.65716930895,-15.296215811168686,-1.6472999999999711
106.99999999999969,4.205580901829479,4.203169370354921,-0.002411531474558082,-0.057341221839509404,29703.650082499953,29709.727871192023,6.077788692069589,0.020461420314301194,24140.238867333628,5117.10459890007,-19023.134268433558,-78.8025933503728,-1.3644000000000884
107.99999999999969,4.214788813649427,4.211941558033433,-0.002847255615994193,-0.06755393311222303,29710.937603253456,29716.67664857092,5.739045317463024,0.019316271314287228,-81868.09840792,-94988.46814910856,13120.369741188566,-16.02622999231565,-1.5765999999999336
108.99999999999967,4.211471579125548,4.208937051930919,-0.0025345271946290993,-0.06018151012087223,29717.741452322203,29723.171365626473,5.429913304269576,0.018271621727987245,-178609.68368027775,-186523.42046660057,7913.736786322814,-4.43074340834111,-1.4219000000000506
109.99999999999967,4.2159380624875356,4.213242535747315,-0.002695526740220444,-0.06393658303959994,29724.84890772592,29729.98915952409,5.140251798173267,0.017292776875435158,-281298.6327689596,-284475.58947955765,3176.956710598024,-1.1293893181512082,-1.4996999999999745
