Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
637.9999999999918,4.1317587221480565,4.130126197502666,-0.0016325246453900988,-0.03951161612218651,29239.635894697512,29252.132623602265,12.496728904752672,0.042739003145449234,58521.15307412536,63339.016112647645,4817.863038522286,8.232686448299775,0.030392
638.9999999999918,4.131785473877084,4.130150862536368,-0.0016346113407159635,-0.039561863776584626,29239.507766309445,29252.013340438414,12.505574128968874,0.04276944136309345,60575.796709453796,65134.103738875965,4558.307029422169,7.524964221742995,0.030392
639.9999999999917,4.131814977505401,4.1301787321400445,-0.001636245365356892,-0.039601128662948536,29239.396523744836,29251.91012336582,12.513599620982859,0.04279705161090028,62248.047170799175,66569.88727782213,4321.840107022952,6.942932836373934,0.030392
640.9999999999917,4.131846710840624,4.130208900397046,-0.001637810443577692,-0.03963870293834011,29239.299539050036,29251.820440291252,12.520901241216052,0.0428221655053466,63596.7719043934,67702.46836672896,4105.696462335567,6.455825255577063,0.030392
641.9999999999916,4.131880238036298,4.130241195041615,-0.0016390429946833152,-0.039668211570969454,29239.214630130653,29251.74219211868,12.527561988026719,0.04284507004205653,64670.87457125629,68578.38096191466,3907.5063906583746,6.0421424892792635,0.030392
642.9999999999916,4.131915200916593,4.13027493272598,-0.0016402681906129146,-0.039697527922379676,29239.13997407569,29251.67362999422,12.533655918530712,0.0428660211266249,65511.230619290924,69236.4218895428,3725.191270251882,5.686339937499105,0.030392
643.9999999999916,4.131951298530938,4.130310062506251,-0.0016412360246862434,-0.03972060428857822,29239.074039626437,29251.613286211465,12.539246585027286,0.04288523832195709,66152.1955054887,69709.1707434794,3556.9752379907004,5.376957198186378,0.030392
644.9999999999915,4.13198828319727,4.1303460561657985,-0.0016422270314713217,-0.03974423253205818,29239.015534150592,29251.55992483542,12.544390684826794,0.04290291740559867,66622.7892661286,70024.08401514955,3401.294749020948,5.105302234396519,0.030392
645.9999999999915,4.125236863172747,4.123834599089706,-0.0014022640830404498,-0.03399232891470769,29238.963361521586,29251.51249819148,12.549136669895233,0.04291922567408758,66947.63746453772,70204.45141188163,3256.813947343908,4.864718264433226,0.1880399999986558
646.9999999999915,4.103380862059494,4.102791671137682,-0.0005891909218114222,-0.014358670121488707,29237.85234341276,29250.408591589956,12.556248177195812,0.0429451795217945,88075.34302454544,91144.10903611188,3068.7660115664476,3.484250990326797,0.7127199999955263
647.9999999999914,4.0679524760144306,4.069011742711381,0.001059266696950445,0.02603930855131965,29232.65030890287,29245.226811118016,12.57650221514632,0.043022107411575056,188414.46725862,191042.13013569417,2627.662877074181,1.3946184257005163,1.7005999999914643
648.9999999999914,4.062268802497761,4.063439911182793,0.0011711086850318964,0.02882893136741268,29219.70765781551,29232.35249593427,12.644838118758344,0.043275032956656495,435354.35120640823,436614.394145242,1260.0429388337652,0.2894292741859744,1.852699999998686
649.9999999999912,4.049579872003736,4.051297378000676,0.00171750599693965,0.04241195509720435,29204.60164745384,29217.379314187183,12.777666733341903,0.04375223770414244,711719.6290979539,710413.3815554271,-1306.2475425268058,-0.18353400540355577,2.2431999999965813
650.9999999999912,4.060937111281458,4.061715324814285,0.0007782135328273654,0.019163397794697553,29191.126490795657,29204.11600484064,12.989514044980751,0.044498159565978086,943432.324486115,938133.4605247596,-5298.863961355411,-0.561658088643686,1.8007000000038735
651.9999999999912,4.060719234866818,4.061373853654629,0.0006546187878111454,0.016120759647462186,29181.384625622613,29194.599058506778,13.214432884164125,0.04528377612541812,1.0933280069641492e6,1.0839702833155838e6,-9357.723648565356,-0.855893527739128,1.764600000000316
652.9999999999911,4.023793010114989,4.026946567776042,0.0031535576610526306,0.07837276055515863,29175.976219637065,29189.382440084963,13.406220447897795,0.04594951801089918,1.1548356424217403e6,1.142237891404716e6,-12597.751017024275,-1.0908696055315927,3.110199999988068
653.9999999999911,4.016254683112864,4.01977597180837,0.003521288695505831,0.08767593126779993,29161.84632154219,29175.60213333933,13.755811797138449,0.047170579137771784,1.3892933895505466e6,1.3704545141937467e6,-18838.875356799923,-1.3560041024088172,3.3765999999976373
654.9999999999911,4.032758691456326,4.034655428946123,0.0018967374897966849,0.04703325031113447,29141.702621720477,29155.972864506282,14.270242785805749,0.04896845929369126,1.7322161334180504e6,1.7041684000698864e6,-28047.73334816401,-1.619182087446533,2.6051000000068414
655.999999999991,4.035414153456645,4.0369918892660595,0.001577735809414449,0.03909724626561554,29130.59659138436,29145.278045171726,14.681453787365172,0.050398740517752894,1.8827423351946073e6,1.8479250651646007e6,-34817.27003000653,-1.849284916961709,2.4425000000014605
656.999999999991,4.035459787681051,4.0370446474343495,0.00158485975329814,0.039273337777672876,29125.822743214216,29140.795969456856,14.973226242640521,0.05140876662833158,1.9072539809941244e6,1.8682293998136264e6,-39024.581180498004,-2.0461134997949824,2.400600000000376
657.9999999999909,4.026575791776218,4.028792611893872,0.002216820117653562,0.05505472223275027,29120.43777983636,29135.677877263846,15.240097427486035,0.05233471262591601,1.9485194842504815e6,1.9058377179390686e6,-42681.76631141291,-2.190471619935117,2.7091999999971934
658.9999999999909,4.0429738530231685,4.0440085189462796,0.0010346659231110777,0.025591704540394132,29112.674317499994,29128.20319813817,15.528880638175906,0.05334061882745448,2.0384444839857665e6,1.9917250808233214e6,-46719.403162445175,-2.2919144244289065,2.060600000005899
659.9999999999909,4.071801548159348,4.07121791649843,-0.0005836316609180159,-0.014333499656481188,29107.763862854434,29123.498711632023,15.734848777588923,0.05405722284860495,2.070563361102756e6,2.0215226396150945e6,-49040.72148766159,-2.3684723881882617,1.130300000008461
660.9999999999908,4.064238316024319,4.064235419886741,-2.8961375777569742e-6,-7.125904911476762e-5,29112.222588335393,29127.946888564362,15.724300228968787,0.054012709545815156,1.920193097432865e6,1.873080646709403e6,-47112.45072346204,-2.4535267201224387,1.3454999999980182
661.9999999999908,4.085479668170437,4.0846219361846146,-0.0008577319858220633,-0.02099464580633132,29116.585922236438,29132.259871955615,15.673949719177472,0.05383168810051738,1.7833884845614685e6,1.7387531325512112e6,-44635.35201025731,-2.5028395325336557,0.7590400000054005
662.9999999999907,4.085570698626429,4.084842640295925,-0.0007280583305044885,-0.017820235756763725,29120.04385002885,29135.65790913942,15.614059110568633,0.05361962774157417,1.672801577450426e6,1.630624340345303e6,-42177.237105123,-2.5213532599249917,0.7623899999999688
663.9999999999907,4.093769755083102,4.092840589299723,-0.0009291657833792044,-0.0226970699127739,29125.080446862972,29140.5936299186,15.51318305562745,0.05326400070870313,1.5368613555647242e6,1.4977810966758667e6,-39080.25888885744,-2.542861706253085,0.5627200000018614
664.9999999999907,4.078604703644291,4.078448919744479,-0.00015578389981207863,-0.00381953906130897,29128.761357390078,29144.181016255596,15.419658865517704,0.05293619826922601,1.4342609453287574e6,1.3979521246116657e6,-36308.82071709167,-2.531535201829613,0.9695399999962074
665.9999999999906,4.08625810170502,4.085805048824222,-0.00045305288079866557,-0.01108723114209614,29129.451613483034,29144.789063992936,15.337450509901828,0.05265272657176506,1.3945130243870756e6,1.3606140382556678e6,-33898.986131407786,-2.4308834366252885,0.7724700000018595
666.9999999999906,4.094263348636265,4.093487722757145,-0.0007756258791200565,-0.018944210791384617,29128.63589973288,29143.90284149342,15.26694176053934,0.05241214114211006,1.3846664041020635e6,1.3528407562170452e6,-31825.64788501826,-2.2984343225729336,0.5705100000019057
667.9999999999906,4.13033835791583,4.128228671205077,-0.002109686710753067,-0.05107781803662244,29130.861660596176,29146.04845131587,15.186790719693818,0.0521329952290296,1.3141174619488844e6,1.284473680158468e6,-29643.781790416455,-2.2557939186390263,-0.29809999999180375
668.9999999999905,4.130891318801703,4.128915518043648,-0.0019758007580552572,-0.047829889618795425,29139.082815556336,29154.176526285322,15.09371072898648,0.0517988531915235,1.1288724777046856e6,1.1015799236472044e6,-27292.554057481233,-2.4176826520719725,-0.29373000000004174
669.9999999999905,4.195515322158067,4.190452048207818,-0.00506327395024897,-0.12068300462419834,29149.39168253667,29164.373236986128,14.981554449459509,0.05139577049367697,912024.2029871366,887367.7874138227,-24656.415573313832,-2.7034825931764876,-2.1093999999826605
670.9999999999903,4.2026688994806465,4.197482210935916,-0.0051866885447307,-0.1234141605914198,29168.013513439982,29182.825160867626,14.811647427643038,0.05078044626116947,541456.8368380914,520471.5289511706,-20985.307886920753,-3.8757120529620104,-2.2957999999981986
671.9999999999903,4.2181631181453785,4.212344727558848,-0.005818390586530775,-0.13793659523268928,29193.06656190709,29207.609923338598,14.543361431507947,0.04981786137700594,61928.976230793596,46396.72639361798,-15532.249837175616,-25.080746982302532,-2.7807999999953137
672.9999999999903,4.190793050442342,4.187218615496569,-0.0035744349457731417,-0.08529256641283818,29213.850370232743,29227.983419720054,14.133049487310927,0.04837790742473201,-312288.0898492839,-319814.49795766635,7526.408108382428,-2.410084903338713,-1.6913000000105283
673.9999999999902,4.181423709203902,4.178549827535523,-0.002873881668379319,-0.06872974059178698,29225.563874602994,29239.313267056557,13.749392453562905,0.04704577305182851,-495597.5245332404,-496002.1688603355,404.64432709506946,-0.08164777002794117,-1.332700000003506
674.9999999999902,4.198494183667898,4.194628717594497,-0.0038654660734005475,-0.0920679154073185,29227.302369334928,29240.80983927754,13.507469942611351,0.04621524686720075,-481730.5172540361,-478063.2210625887,-3667.2961914474145,0.7612754559025581,-1.817599999995259
675.9999999999901,4.186843127676482,4.1837132586696635,-0.003129869006818886,-0.07475486688596877,29233.344782031105,29246.590179257222,13.245397226117348,0.04530920879864186,-561243.7527408741,-553175.5280312438,-8068.224709630245,1.437561606740118,-1.4091000000040403
676.9999999999901,4.1737037872794165,4.171289524837912,-0.0024142624415048886,-0.05784460432633144,29239.96546405357,29252.981381823276,13.015917769705993,0.04451413523626502,-652448.2382224803,-640727.1544939671,-11721.083728513215,1.796477182687465,-0.9989900000040564
677.9999999999901,4.154156628494287,4.152500817275357,-0.0016558112189306584,-0.039859142709571416,29240.707671325807,29253.595617582167,12.88794625636001,0.04407535686627127,-627233.148070748,-613923.484179728,-13309.663891019998,2.121964365556578,-0.4819100000051143
678.99999999999,4.140673653567495,4.139384513258431,-0.0012891403090637965,-0.031133588805123708,29237.4287290648,29250.25350977896,12.824780714159715,0.043864256439933295,-528673.9647490889,-515008.3384539799,-13665.626295108988,2.5848873230583163,-0.15567000000326384
679.99999999999,4.13661392698525,4.135309990455658,-0.0013039365295917094,-0.03152183289538973,29231.78076926293,29244.586321206192,12.805551943263708,0.043806951223199796,-391998.72101556323,-378755.650722593,-13243.070292970224,3.378345280989946,-0.06389900000091811
680.99999999999,4.132289111874244,4.13100383922287,-0.0012852726513745694,-0.03110316380529387,29226.87419235632,29239.677106506435,12.802914150113793,0.04380528025628593,-278899.7306423683,-266302.9924626304,-12596.738179737935,4.5165831285404385,0.03039199999905667
681.9999999999899,4.132002855324129,4.1306229192483315,-0.001379936075797339,-0.03339630015064672,29223.167386094865,29235.980872280274,12.813486185408692,0.04384701362490118,-195587.3343945413,-183805.87437333874,-11781.460021202569,6.023631365330055,0.030392
682.9999999999899,4.131736183225831,4.130284653769492,-0.0014515294563386405,-0.03513122309772854,29220.3386669855,29233.171578873884,12.832911888384842,0.04391773837612657,-133377.23232713435,-122501.94461187017,-10875.287715264174,8.15378121551537,0.030392
683.9999999999898,4.131528303367717,4.130026376029677,-0.001501927338040332,-0.03635282703536296,29218.48007031119,29231.33639148904,12.856321177849168,0.04400065009169467,-92708.5824777283,-82742.65608142875,-9965.926396299546,10.749734415035087,0.030392
684.9999999999898,4.131366767852732,4.129828096158233,-0.0015386716944991718,-0.037243647948954496,29217.106531239668,29229.987602827456,12.881071587788028,0.04408743067700856,-62831.58534212601,-53736.26767582945,-9095.317666296563,14.475709337543204,0.030392
685.9999999999898,4.1312422142292515,4.129675330751658,-0.0015668834775937057,-0.03792765943853119,29216.042237189933,29228.947373236875,12.905136046942062,0.0441714039915877,-39845.32206086658,-31551.627527445962,-8293.694533420618,20.81472580583338,0.030392
686.9999999999897,4.131147375870901,4.129559935745331,-0.0015874401255695503,-0.0384261315595137,29215.194584334626,29228.12244085364,12.927856519014313,0.044250454953143836,-21692.56491009335,-14127.728243753872,-7564.836666339479,34.87294701061205,0.030392
687.9999999999897,4.131076575278364,4.129472901410418,-0.0016036738679456874,-0.03881975651438094,29214.506516988557,29227.455393882825,12.948876894268324,0.04432344899181648,-7104.320845021784,-196.18346563355203,-6908.137379388232,97.238533141827,0.030392
688.9999999999897,4.131025279020831,4.129409866068669,-0.001615412952161499,-0.039104407333580816,29213.939921794663,29226.907972932862,12.968051138199371,0.0443899425168761,4767.985761326113,11088.09608072024,6320.110319394126,132.55304515918527,0.030392
689.9999999999895,4.130989874187276,4.129364808145441,-0.0016250660418348772,-0.039338417457500795,29213.468002882862,29226.45337583939,12.985372956529318,0.044449953546247534,14521.491687832602,20317.072328532136,5795.580640699534,39.910367097862185,0.030392
690.9999999999895,4.130967432732465,4.1293354675139735,-0.0016319652184915157,-0.03950564232388629,29213.071224001607,29226.072142006895,13.00091800528753,0.044503769924080804,22591.88970859827,27920.55530504366,5328.665596445389,23.586630712070743,0.030392
691.9999999999894,4.1309556016278846,4.1293176448159965,-0.0016379568118880528,-0.039650796809401284,29212.73494466681,29225.749757349742,13.014812682933552,0.04455184599314481,29305.90114226354,34219.145783128464,4913.244640864923,16.765376423724028,0.030392
692.9999999999894,4.130952455217432,4.129310289561182,-0.001642165656249972,-0.03975271257784391,29212.44795191896,29225.475152432944,13.027200513985008,0.044594689686487755,34913.896648562106,39457.397176456805,4543.500527894699,13.013444399027913,0.030392
693.9999999999894,4.127601813304401,4.126073095382631,-0.0015287179217704505,-0.037036467927767894,29212.201504337958,29225.23973901235,13.038234674393607,0.04463283834481784,39611.15462659695,43825.105566608574,4213.950940011622,10.638293631517017,0.10841999999917502
694.9999999999893,4.114542869294345,4.113471751999677,-0.0010711172946678005,-0.026032473805565184,29211.461640202615,29224.5110077558,13.049367553183401,0.04467208013728439,53916.31715505901,57810.27169338785,3893.954538328835,7.222219067986662,0.4152399999967211
695.9999999999893,4.113966395445239,4.112868346657374,-0.0010980487878651246,-0.02669075734504844,29208.398649941577,29221.46496856898,13.066318627403234,0.04473479968553281,113220.95077492134,116691.57380739428,3470.6230324729404,3.0653540786566955,0.4239999999999064
696.9999999999892,4.090558643497264,4.090361425202004,-0.00019721829526009316,-0.004821304678606916,29204.500875094513,29217.591987819887,13.091112725374842,0.04482566841790778,185731.44200864318,188641.54928595456,2910.1072773113847,1.5668360972376234,1.0071999999937014
697.9999999999892,4.063236781555848,4.0643632212995255,0.00112643974367721,0.02772271969948762,29198.029193201466,29211.165034521895,13.13584132042888,0.04498879439262791,305444.87285774975,307426.0753211296,1981.2024633798283,0.6486284889458609,1.8004999999914322
698.9999999999892,4.060016681575806,4.061111664311265,0.0010949827354593822,0.026969907301818988,29184.805929979946,29198.040199787323,13.234269807377132,0.04534643759197417,552218.8909776694,552257.2476232939,38.35664562450256,0.0069459133418261895,1.8701999999992471
699.9999999999891,4.04488986070738,4.046727589311906,0.0018377286045252461,0.045433341025603584,29170.934033690748,29184.32415064809,13.390116957343707,0.04590225647858548,799459.4436938751,796521.0282297353,-2938.4154641397763,-0.3675502850479729,2.353699999994723
700.9999999999891,4.069543239156402,4.069668333310838,0.00012509415443595628,0.0030739114216141797,29157.755823410327,29171.380132570714,13.624309160386474,0.04672619265659574,1.0226794008188547e6,1.015364487331037e6,-7314.913487817743,-0.7152694658717801,1.4766000000095725
701.9999999999891,4.0393820403249725,4.041287692227037,0.0019056519020645979,0.047176817717179485,29150.306923302873,29164.138886284625,13.83196298175244,0.047450488319541885,1.1253417165094542e6,1.1143750691017632e6,-10966.647407690994,-0.9745170952790199,2.462699999989238
702.999999999989,4.094486258383412,4.093270844458308,-0.0012154139251041585,-0.029684161782582923,29142.369261579395,29156.44159752728,14.072335947883403,0.04828823566667256,1.237179374174317e6,1.2220507463229047e6,-15128.627851412399,-1.222832207456507,0.7207700000192093
703.999999999989,4.119847298343747,4.1176873380669745,-0.0021599602767725656,-0.05242816348171226,29140.226174801286,29154.456069571665,14.22989477037845,0.04883247880444939,1.2330784547733932e6,1.21557156005646e6,-17506.894716933137,-1.419771357545164,0.08478400000701342
704.9999999999889,4.109628478158787,4.108118989577389,-0.0015094885813979886,-0.03673053633486295,29151.829318469878,29166.034749841612,14.205431371734448,0.048729125080099994,963101.3301593275,946835.974790635,-16265.355368692428,-1.6888519265155228,0.33796999999717914
705.9999999999889,4.034253191949869,4.036879771534127,0.0026265795842581596,0.06510695931280057,29158.581170680503,29172.77235503494,14.1911843544367,0.04866898108439584,806955.1371364519,791572.1472399749,-15382.989896476967,-1.9063005102197872,2.623699999974534
706.9999999999889,4.0558311071503095,4.056831167132729,0.0010000599824193657,0.02465733794132329,29145.614618014064,29159.924386503735,14.309768489671114,0.04909750120975887,1.0465381376162871e6,1.0293312021210657e6,-17206.935495221405,-1.6441766311941441,1.8225000000089264
707.9999999999887,4.056325169962395,4.0570527939810335,0.000727624018638906,0.01793801009906836,29129.274736197294,29143.752505715747,14.477769518452988,0.04970178505839106,1.336628475933902e6,1.3167071164173242e6,-19921.359516577795,-1.4904186073589931,1.7653000000006438
708.9999999999887,4.030407557883103,4.032826699952528,0.002419142069425284,0.06002226908029852,29124.342841014473,29138.939772032452,14.596931017978932,0.05011934895033149,1.3875361449680813e6,1.3659767307774394e6,-21559.414190641837,-1.5537911764552834,2.670199999989815
709.9999999999886,4.0431893967940065,4.044574498531672,0.001385101737665373,0.03425765161443268,29113.486899191295,29128.33131875605,14.84441956475348,0.05098811975409865,1.5564847309623158e6,1.530799220490183e6,-25685.510472132824,-1.6502256630717118,2.1505000000059082
710.9999999999886,4.099355167959815,4.0977484836370275,-0.0016066843227875438,-0.03919358672176643,29102.895242706065,29117.986861859485,15.091619153419742,0.05185607489413649,1.7135643489670327e6,1.6839407506887694e6,-29623.59827826335,-1.7287706934449814,0.4711300000190922
711.9999999999886,4.124604738976555,4.122230136721818,-0.0023746022547372903,-0.0575716318292963,29108.597545536726,29123.722231182965,15.124685646238504,0.05195951341378725,1.5450792111985618e6,1.515873461625699e6,-29205.74957286287,-1.8902428665911013,-0.1422299999930269
712.9999999999885,4.062202352849554,4.062832023335718,0.0006296704861634694,0.015500716888752923,29123.73901657158,29138.782784131214,15.043767559633125,0.0516546572233501,1.2050953216268015e6,1.1784294794249986e6,-26665.84220180288,-2.212757922402827,1.5018999999811216
713.9999999999885,4.061081315348817,4.06181119488382,0.0007298795350028087,0.017972541752469623,29123.773066436745,29138.805446411476,15.032379974731157,0.05161549618052407,1.1827867671258887e6,1.1570904025528247e6,-25696.364573064027,-2.1725272286825525,1.543799999999519
714.9999999999885,4.084738765051528,4.0841539150157695,-0.0005848500357581443,-0.014317929968056762,29113.243969181436,29128.305127835833,15.061158654396422,0.05173301426093153,1.3665476681135239e6,1.340960967035623e6,-25586.701077900827,-1.8723606702444902,0.852390000007939
715.9999999999884,4.154332074711618,4.1510048962566275,-0.0033271784549908645,-0.08008937165240522,29111.882728339817,29126.93761920988,15.054890870062081,0.051713903255753556,1.3579129964962553e6,1.3331125379931128e6,-24800.458503142465,-1.8263657956830561,-0.879059999979922
716.9999999999884,4.149448465911035,4.146621401394286,-0.002827064516748301,-0.0681310911552098,29126.01091487937,29141.01911671903,15.008201839660614,0.05152851821528878,1.0466642530056644e6,1.0233921267975863e6,-23272.126208078116,-2.223456675934854,-0.7269900000017634
717.9999999999883,4.158345704279759,4.155435516902338,-0.002910187377421103,-0.06998425778852262,29143.264035265503,29158.18293118857,14.918895923066884,0.05119157519560581,692797.2375486536,671804.1739467145,-20993.063601939124,-3.030188699397755,-0.9190199999977513
718.9999999999883,4.203313138536738,4.198049265681173,-0.005263872855564955,-0.12523151813993616,29153.73024769688,29168.5131114744,14.782863777520106,0.050706594497244274,489935.6044475698,472021.4299963274,-17914.174451242434,-3.6564344964154385,-2.274499999984128
719.9999999999883,4.208587021887881,4.203324266225114,-0.005262755662767127,-0.12504804190567426,29171.971209824595,29186.53482097818,14.563611153585953,0.04992330154460453,140475.64541928488,127127.83894798749,-13347.806471297386,-9.50186520336497,-2.388699999998663
720.9999999999882,4.199113424477278,4.1949049707233685,-0.004208453753909325,-0.10022243574983233,29193.868281426214,29208.121256304807,14.252974878592795,0.04882180991294276,-265809.3170159862,-273009.11835993326,7199.801343947067,-2.7086339277994758,-1.952600000005156
721.9999999999882,4.18785343907324,4.184532007278616,-0.0033214317946237415,-0.07931108007826475,29206.966322022567,29220.88763380068,13.921311778114614,0.04766435385525713,-482480.34072462434,-483398.3839983193,918.0432736949297,-0.19027578871216702,-1.5143000000051823
722.9999999999881,4.171877019273689,4.169422103051733,-0.002454916221955372,-0.0588444053027902,29212.76288440998,29226.407999581803,13.64511517182109,0.04670943048356135,-551746.5927834675,-547727.3077175611,-4019.285065906355,0.7284657700611702,-1.0081000000060427
723.9999999999881,4.148346467717718,4.146814676940877,-0.0015317907768412908,-0.036925333714568714,29213.705841287825,29227.168748062257,13.462906774431758,0.04608421419580595,-529231.0033789993,-522275.58919186395,-6955.4141871353495,1.314249192267059,-0.3881400000074005
724.9999999999881,4.1417581499686245,4.140333999510963,-0.0014241504576615327,-0.034385167025561866,29209.80426211105,29223.174360747667,13.370098636616603,0.045772640297899486,-418393.45326757274,-410296.3394333311,-8097.113834241638,1.935286934105859,-0.22325000000196832
725.999999999988,4.134790633533966,4.133467968414146,-0.0013226651198205985,-0.03198868424179749,29204.57496670276,29217.897460226945,13.32249352418512,0.0456178305603646,-291466.7922038006,-283068.1914978259,-8398.600705974677,2.881494884021701,-0.0607460000019583
726.999999999988,4.134816244284812,4.1333789280997175,-0.0014373161850942395,-0.03476130739983702,29200.63590545994,29213.929951838385,13.294046378443454,0.04552656463196314,-198717.24772140247,-190324.4696139822,-8392.77810742028,4.223477430196086,-0.0645129999999546
727.999999999988,4.130208977058874,4.128843023835988,-0.0013659532228862403,-0.03307225446638143,29197.758874005558,29211.041501261258,13.28262725569948,0.045491941052793805,-132234.06496848946,-124118.44453789288,-8115.62043059658,6.137314490430647,0.039161999998750634
728.9999999999878,4.112763103873272,4.11194827116388,-0.0008148327093921992,-0.019812293798901648,29195.519866616734,29208.801439239953,13.28157262321838,0.045491817525075265,-81622.58012900881,-73925.61711345108,-7696.963015557732,9.429943287007436,0.447239999995036
729.9999999999878,4.078236006820603,4.078814951160278,0.0005789443396748695,0.014195949883886566,29190.70982488595,29204.002096999302,13.292272113350919,0.04553596741254596,17285.88194624644,24389.729631246006,7103.847684999564,41.09624089236671,1.34739999998905
730.9999999999877,4.054078831467257,4.05582516413038,0.0017463326631226295,0.04307594242045349,29179.195031719828,29192.51804969381,13.323017973980313,0.04565930608948349,242979.30415846265,249151.5224118258,6172.218253363157,2.5402238576409166,2.0933999999908406
731.9999999999877,4.036478295193132,4.039098545334594,0.002620250141461611,0.06491426312342503,29161.666150010275,29175.08102262822,13.414872617944638,0.046001735802533736,575139.3299787642,579243.8961500607,4104.566171296523,0.7136646647775028,2.6943999999926205
732.9999999999877,4.059299569058755,4.060053626011484,0.0007540569527293428,0.01857603608457478,29142.10506047872,29155.737780696818,13.632720218098257,0.04678014916838102,931120.0131761517,930801.0182850461,-318.99489110556897,-0.03425926696790059,1.800700000010973
733.9999999999876,4.035074028396677,4.037237936251887,0.0021639078552100344,0.05362746358509452,29130.563279001377,29144.444731494903,13.881452493526012,0.04765253716714908,1.114147387373075e6,1.1090377852273346e6,-5109.602145740297,-0.4586109704738135,2.6140999999899206
734.9999999999876,4.025091496012056,4.027856094458889,0.0027645984468325224,0.06868411437532802,29120.96785367134,29135.146616823145,14.17876315180547,0.048689189257210504,1.255325042388491e6,1.2446932868850047e6,-10631.755503486376,-0.8469324791973774,2.9626999999956802
735.9999999999876,4.029873229494908,4.032014923592129,0.002141694097221425,0.05314544590500328,29104.97233772769,29119.560182399033,14.587844671343191,0.05012148612295196,1.5202816478843607e6,1.5021688894774688e6,-18112.758406891953,-1.1914080810024807,2.6996000000032603
736.9999999999875,4.011141187639583,4.014570383048708,0.0034291954091250076,0.08549176527847352,29092.52122708958,29107.50201471018,14.980787620599585,0.05149360381543757,1.705494087582338e6,1.6805451390231287e6,-24948.94855920924,-1.4628575226887002,3.427599999990896
737.9999999999875,4.0145070344858125,4.017469162340625,0.002962127854812202,0.07378559383173676,29079.03248281086,29094.504668505382,15.472185694521613,0.05320736067703594,1.9068154737921748e6,1.8733452924035718e6,-33470.18138860306,-1.7552921008155715,3.2091000000027323
738.9999999999874,4.01627806215225,4.018904260453206,0.0026261983009554513,0.06538885655611502,29064.715805859123,29080.72890185641,16.013095997288474,0.05509462436945766,2.118867354248853e6,2.0762346892438703e6,-42632.66500498261,-2.0120497358880716,3.0634000000018387
739.9999999999874,4.030098838559726,4.031624896595671,0.001526058035945077,0.037866516357957576,29055.06703304251,29071.5265894584,16.45955641589171,0.05664952139732903,2.2330584024857585e6,2.183458514909213e6,-49599.88757654559,-2.2211639212540444,2.4535000000076965
740.9999999999874,4.026476649944322,4.028288940969202,0.0018122910248798973,0.04500935141161088,29050.129037215524,29066.896961045768,16.7679238302444,0.057720651804208364,2.254460843958147e6,2.200792636113542e6,-53668.20784460474,-2.38053404158396,2.5556999999987102
741.9999999999873,4.046380002180112,4.046940513327741,0.0005605111476292279,0.013852162854878565,29046.603007978727,29063.592659842794,16.989651864067127,0.058491011356475275,2.252374377860723e6,2.1963633004401885e6,-56011.077420534566,-2.48675699613193,1.8141000000094427
742.9999999999873,4.051136985325095,4.051517831527944,0.0003808462028489501,0.009400970745460684,29045.47541584033,29062.584818514988,17.10940267465776,0.058905569386297325,2.2072354954656786e6,2.1508411752436757e6,-56394.32022200292,-2.5549752320426937,1.6438000000021684
743.9999999999872,4.064114990717659,4.063951031983727,-0.00016395873393193483,-0.004034303515191195,29047.897919467152,29064.99875127638,17.10083180922811,0.05887115087170413,2.0978105792002673e6,2.043431896349726e6,-54378.682850541314,-2.5921636295337827,1.2433000000051453
744.9999999999872,4.056378574906848,4.056771061212907,0.0003924863060591477,0.009675780965985427,29050.764782757182,29067.82308525061,17.058302493427618,0.05871894465082179,1.9877650742725583e6,1.935846598773994e6,-51918.47549856431,-2.6119019883455983,1.476799999997
745.9999999999872,4.063040357727917,4.063182428956276,0.00014207122835951935,0.003496672832434445,29052.027126692647,29069.034493575058,17.00736688241159,0.05854106774802447,1.915989448600978e6,1.866497386254048e6,-49492.06234692992,-2.583107249524164,1.2784000000025488
746.999999999987,4.086851638810553,4.085948763481484,-0.0009028753290687419,-0.022092197340726486,29051.625289564145,29068.591638743063,16.96634917891788,0.05840068846341788,1.8805591366253458e6,1.8331350423428356e6,-47424.094282510225,-2.5218081877293437,0.6267000000084463
747.999999999987,4.113060086086598,4.111267059646734,-0.0017930264398646756,-0.04359349006181585,29056.316867989393,29073.18363494463,16.866766955237836,0.0580485373692339,1.7463124894597551e6,1.7019874757972748e6,-44325.01366248028,-2.538206302137415,-0.0136169999917013
748.999999999987,4.096915613913921,4.0959582418571845,-0.0009573720567361832,-0.02336811755372168,29066.754333066525,29083.483045838537,16.72871277201193,0.05755273733118954,1.5063739553496747e6,1.4657361795357943e6,-40637.77581388038,-2.697721616173796,0.4000499999946388
749.9999999999869,4.106616307081598,4.105418494665751,-0.0011978124158469328,-0.029167867808379894,29073.76198004143,29090.35196330661,16.589983265181218,0.0570617014632297,1.3462216671245992e6,1.3091025499588393e6,-37119.117165759904,-2.7572812169219345,0.18120000000286127
