Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),average Stress Error (Pa),Stress Error Percentage (%),average Stress Error Percentage (%),Current (A)
902.9999999999803,4.091765422181416,4.09322393860234,0.0014585164209242052,0.0019320700892876829,0.035645162183970854,0.04742568353381119,28973.5200032801,28989.247286756497,15.727283476397133,12.833403102918732,0.054281576676277664,0.04419217205800208,588724.0837908005,587832.0877994669,-891.9959913336206,25594.918284453295,-0.15151341959548337,12.435996071915893,0.5705099999960127
903.9999999999802,4.0917183358220495,4.093057770994241,0.0013394351721913722,0.0019320700892876829,0.032735273111663785,0.04742568353381119,28969.555096233387,28985.238454149905,15.683357916517707,12.833403102918732,0.05413737927427423,0.04419217205800208,661979.9701000254,661841.8990671085,-138.07103291689418,25594.918284453295,-0.02085728256944566,12.435996071915893,0.57051
904.9999999999802,4.1081393340584755,4.108612115632098,0.00047278157362207196,0.0019320700892876829,0.011508411355537103,0.04742568353381119,28966.363082168078,28982.024519611285,15.661437443206523,12.833403102918732,0.054067669450873615,0.04419217205800208,714719.4816463583,714884.9583506667,165.4767043084139,25594.918284453295,0.02315267857638886,12.435996071915893,0.16214000000807818
905.9999999999801,4.100007785162863,4.100878978733873,0.0008711935710099539,0.0019320700892876829,0.021248583335930122,0.04742568353381119,28967.146461248358,28982.797481710953,15.651020462595625,12.833403102918732,0.05403024589782508,0.04419217205800208,686254.0189584002,686504.2594849083,250.24052650807425,25594.918284453295,0.03646470834340476,12.435996071915893,0.3622799999960182
906.9999999999801,4.092117333698532,4.093396471599589,0.001279137901057048,0.0019320700892876829,0.031258583191722394,0.04742568353381119,28968.488261400653,28984.13033525888,15.642073858227377,12.833403102918732,0.05399685933583843,0.04419217205800208,648885.6016438067,649206.605578912,321.00393510528374,25594.918284453295,0.04947003513286349,12.435996071915893,0.5627199999960123
907.9999999999801,4.115849964809893,4.11596257393776,0.00011260912786692501,0.0019320700892876829,0.0027359871917033377,0.04742568353381119,28966.332270486382,28981.965294225694,15.633023739312193,12.833403102918732,0.053969634793013074,0.04419217205800208,682247.0579117576,682650.8391832632,403.78127150563523,25594.918284453295,0.05918402532090664,12.435996071915893,-0.01949399998841674
908.99999999998,4.11601439682742,4.116160587051068,0.0001461902236483681,0.0019320700892876829,0.003551742281587984,0.04742568353381119,28967.792981088714,28983.41185798464,15.618876895925496,12.833403102918732,0.05391807690051533,0.04419217205800208,641928.0699770189,642521.2417864446,593.1718094256939,25594.918284453295,0.09240471591263014,12.435996071915893,-0.020045999999988955
909.99999999998,4.093188091367179,4.094509823212321,0.001321731845141727,0.0019320700892876829,0.032291011691579774,0.04742568353381119,28972.25070744364,28987.8504044897,15.59969704606192,12.833403102918732,0.05384358020225884,0.04419217205800208,545005.4796916384,545886.2088980066,880.7292063682107,25594.918284453295,0.16160006443724628,12.435996071915893,0.547299999988648
910.99999999998,4.070875048669043,4.073279235761753,0.00240418709270962,0.0019320700892876829,0.05905823843686039,0.04742568353381119,28970.812749285695,28986.39219961638,15.579450330686086,12.833403102918732,0.05377636611548018,0.04419217205800208,569108.5858323743,570290.7381124455,1182.1522800711682,25594.918284453295,0.20771998692343754,12.435996071915893,1.1447999999880447
911.9999999999799,4.100645231190736,4.101354907169646,0.0007096759789098073,0.0019320700892876829,0.01730644664190404,0.04742568353381119,28962.709959912478,28978.281520850072,15.571560937594768,12.833403102918732,0.05376417109844863,0.04419217205800208,721420.7112046117,722652.9511792109,1232.2399745992152,25594.918284453295,0.17080740204168096,12.435996071915893,0.355040000015892
912.9999999999799,4.115852110638097,4.115793940410631,-5.8170227466014524e-5,0.0019320700892876829,-0.0014133216136620651,0.04742568353381119,28959.698670388123,28975.2794245512,15.580754163078382,12.833403102918732,0.05380150650189609,0.04419217205800208,764187.0421867559,765140.6613623553,953.6191755994223,25594.918284453295,0.1247887130970708,12.435996071915893,-0.020220999992448783
913.9999999999798,4.148202264014818,4.146752246059989,-0.0014500179548297965,0.0019320700892876829,-0.034955333962582706,0.04742568353381119,28964.966224200518,28980.558512147094,15.592287946576107,12.833403102918732,0.05383154195964018,0.04419217205800208,642976.3765925227,643630.7167100885,654.3401175658219,25594.918284453295,0.10176736523875446,12.435996071915893,-0.8199399999838167
