Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
763.9999999999882,3.513434197320174,3.5369790001089743,0.023544802788800112,0.026529595472571273,0.6701364382107569,0.7383952033733268,0.5486346437028334,0.5473205235836457,0.648853820676198,0.6156760320246858,-0.001314120119187745,0.0008860649207788179,-0.23952554478122506,0.15268723918731106,0.0015979926445257354,0.0015634495452141097,-3.454309931162571e-5,0.00010933081883118292,-2.161655714121117,7.613988998129413,0.0014958794690711021,0.0014928721924087575,-3.0072766623446927e-6,1.982927813457649e-5,-0.20103736460880262,1.8862677387519349,7.649419555745492
764.9999999999881,3.406741483055436,3.446132055857174,0.03939057280173808,0.026529595472571273,1.1562536516979705,0.7383952033733268,0.5485222545648072,0.5472091691309073,0.6486150179617597,0.6154630305735349,-0.001313085433899852,0.0008860649207788179,-0.23938599080936881,0.15268723918731106,0.0015701667670280322,0.00153453806531296,-3.562870171507234e-5,0.00010933081883118292,-2.2691030318078473,7.613988998129413,0.0014849507153497435,0.0014783256663287042,-6.625049021039301e-6,1.982927813457649e-5,-0.4461460540445569,1.8862677387519349,15.410215352065345
765.9999999999881,3.5210840431964123,3.5413357091544593,0.02025166595804695,0.026529595472571273,0.5751542908263743,0.7383952033733268,0.5465916797597145,0.5452539723460831,0.6472804814819745,0.6140363896949022,-0.0013377074136313727,0.0008860649207788179,-0.24473614640812652,0.15268723918731106,0.0017076664540820413,0.0016823844793339858,-2.5281974748055536e-5,0.00010933081883118292,-1.4804984127679606,7.613988998129413,0.0015106654235728344,0.0015113469766888663,6.815531160319147e-7,1.982927813457649e-5,0.045116086288649646,1.8862677387519349,7.016266742756022
766.999999999988,3.5093587009595906,3.5306883649952554,0.02132966403566483,0.026529595472571273,0.6077937837996583,0.7383952033733268,0.5455065083593303,0.5441557339644446,0.6464934094879685,0.6132609833958355,-0.0013507743948857343,0.0008860649207788179,-0.24761838294988153,0.15268723918731106,0.0017662749891056949,0.0017490317996489298,-1.7243189456765066e-5,0.00010933081883118292,-0.9762460298153055,7.613988998129413,0.0015298986939953066,0.0015369003558441867,7.001661848880141e-6,1.982927813457649e-5,0.45765526020519764,1.8862677387519349,7.529740135587767
767.999999999988,3.512670576748375,3.5356848886807133,0.023014311932338494,0.026529595472571273,0.6551799102562725,0.7383952033733268,0.5463822289590062,0.5450447489023379,0.6468753248099596,0.6138303712662467,-0.0013374800566683387,0.0008860649207788179,-0.24478835250856718,0.15268723918731106,0.0016435794756760578,0.0016249885939171,-1.859088175895792e-5,0.00010933081883118292,-1.1311215571921696,7.613988998129413,0.0015110176666826563,0.001513240551385766,2.2228847031096743e-6,1.982927813457649e-5,0.14711176130652906,1.8862677387519349,7.461885779116387
768.999999999988,3.517688264198245,3.540371047507893,0.022682783309647903,0.026529595472571273,0.6448207346996901,0.7383952033733268,0.5464813591827928,0.5451464886632892,0.6467503255368523,0.6137952791443209,-0.0013348705195036503,0.0008860649207788179,-0.24426643234452006,0.15268723918731106,0.0015929419657826121,0.0015745444132755743,-1.839755250703781e-5,0.00010933081883118292,-1.1549417933753219,7.613988998129413,0.0014973276956778562,0.0014946819835257108,-2.6457121521453186e-6,1.982927813457649e-5,-0.17669559975297036,1.8862677387519349,7.246318293300072
769.9999999999878,3.4195166575715596,3.4567305862083026,0.037213928636743,0.026529595472571273,1.0882803730270827,0.7383952033733268,0.5464763333477839,0.5451442260763789,0.6465908582592963,0.6136661275004106,-0.0013321072714049809,0.0008860649207788179,-0.24376303054961618,0.15268723918731106,0.001557224076144976,0.0015365514170926288,-2.067265905234721e-5,0.00010933081883118292,-1.3275327147216933,7.613988998129413,0.0014833363863329659,0.0014762379041809428,-7.098482152023038e-6,1.982927813457649e-5,-0.4785483736141315,1.8862677387519349,14.190644632603346
770.9999999999878,3.518785716929743,3.539612363947937,0.020826647018194144,0.026529595472571273,0.5918702840582769,0.7383952033733268,0.5448427624270538,0.543492248607508,0.6454033212036152,0.6124004743326311,-0.0013505138195457622,0.0008860649207788179,-0.24787221427513698,0.15268723918731106,0.0016634803606205798,0.0016494418857306928,-1.4038474889887034e-5,0.00010933081883118292,-0.8439218894444792,7.613988998129413,0.0015015350959870014,0.00149926417348662,-2.2709225003813855e-6,1.982927813457649e-5,-0.15124005469140528,1.8862677387519349,7.081123698111467
771.9999999999878,3.510026854515979,3.531519657311657,0.02149280279567778,0.026529595472571273,0.6123258791603052,0.7383952033733268,0.5438411827656667,0.5424806134042345,0.644632686121218,0.6116307894727632,-0.0013605693614322512,0.0008860649207788179,-0.25017769976763615,0.15268723918731106,0.0017116312072681236,0.0017029831202514422,-8.648087016681393e-6,0.00010933081883118292,-0.5052541096445835,7.613988998129413,0.0015162596796818475,0.001518698123283538,2.438443601690543e-6,1.982927813457649e-5,0.16081965605008997,1.8862677387519349,7.451895930425087
772.9999999999877,3.510122736659246,3.533345630640254,0.023222893981007964,0.026529595472571273,0.6615977765811778,0.7383952033733268,0.5445404393437389,0.5431907784261727,0.644925876664028,0.6120824789841283,-0.0013496609175661645,0.0008860649207788179,-0.24785320245319684,0.15268723918731106,0.001609431565156087,0.0015997484893801098,-9.683075775977204e-6,0.00010933081883118292,-0.6016456981218778,7.613988998129413,0.0014988142150205138,0.0014974280087334923,-1.3862062870214579e-6,1.982927813457649e-5,-0.09248686549203067,1.8862677387519349,7.561503550669624
773.9999999999877,3.5187419778736957,3.5410426976769074,0.022300719803211688,0.026529595472571273,0.6337696808530292,0.7383952033733268,0.5445620329946732,0.5432143903906742,0.6447612207109048,0.6119963875580458,-0.0013476426039989997,0.0008860649207788179,-0.24747274366301295,0.15268723918731106,0.0015676233269344521,0.0015581381965849871,-9.485130349464995e-6,0.00010933081883118292,-0.6050643790822846,7.613988998129413,0.0014863769666631267,0.0014812533682941956,-5.123598368931117e-6,1.982927813457649e-5,-0.34470383246273295,1.8862677387519349,7.11999189210435
774.9999999999876,3.4057748722698435,3.4448426598725277,0.039067787602684145,0.026529595472571273,1.1471042293716458,0.7383952033733268,0.5445261932658164,0.5431809385975839,0.6445882669669101,0.6118549861174012,-0.0013452546682325428,0.0008860649207788179,-0.24705049727072395,0.15268723918731106,0.0015357227318361908,0.0015243457141586002,-1.1377017677590643e-5,0.00010933081883118292,-0.7408249836861946,7.613988998129413,0.0014733332281956157,0.0014646837284449008,-8.649499750714882e-6,1.982927813457649e-5,-0.587070160720388,1.8862677387519349,15.235098910771239
775.9999999999876,3.5069982175296097,3.528778390464301,0.021780172934691144,0.026529595472571273,0.6210488738153245,0.7383952033733268,0.5426546057342374,0.541285924097424,0.643286764129471,0.6104944809257395,-0.0013686816368133625,0.0008860649207788179,-0.2522196664969739,0.15268723918731106,0.001666833839270971,0.0016662933731329565,-5.404661380145181e-7,0.00010933081883118292,-0.03242471596634393,7.613988998129413,0.0014968596403389326,0.0014954423768716663,-1.4172634672663179e-6,1.982927813457649e-5,-0.0946824557942793,1.8862677387519349,7.670626547216283
