Time [s],Current [A],Voltage_P2D [V],Voltage_sP2D [V],Voltage_Error [V],Concentration_P2D [c/c_max],Concentration_sP2D [c/c_max],Concentration_Error [c/c_max],Overpotential_Neg_P2D [V],Overpotential_Pos_P2D [V],Overpotential_Neg_sP2D [V],Overpotential_Pos_sP2D [V],Overpotential_Error [V],Stress_Neg_P2D [σ/E],Stress_Pos_P2D [σ/E],Stress_Neg_sP2D [σ/E],Stress_Pos_sP2D [σ/E],Stress_Error [σ/E]
556.9999999999972,1.0712101075302891,4.099158075724657,4.101181536884955,0.0020234611602978347,0.8883118107399869,0.8883076705861322,4.140153854637063e-6,0.03488545242604717,-0.0031086607958292207,0.034906092684963023,-0.0030902152249886626,2.0640258915856358e-5,5.8998677171501605e-5,8.836681823388291e-5,5.900121394036497e-5,8.987826285724115e-5,2.5367688633636865e-9
557.999999999997,0.518983257066556,4.120557180000832,4.121438261473167,0.0008810814723352323,0.8881582803735267,0.8881540937367839,4.1866367428422535e-6,0.01786829294331808,-0.0014820998913030882,0.01788172726080027,-0.0014916704760059537,1.3434317482189512e-5,6.502310363080777e-5,9.106275489145214e-5,6.504989673820212e-5,9.337131222759801e-5,2.6793107394350573e-8
558.999999999997,0.4465061563677159,4.123258800296097,4.123986532344258,0.0007277320481611227,0.888081064144631,0.8880768458102951,4.218334335837071e-6,0.015446268387012548,-0.0012666495661697358,0.015458616169290161,-0.0012809434031142639,1.2347782277613573e-5,6.713744690427494e-5,9.299794469434939e-5,6.719614961760383e-5,9.576590791502096e-5,5.870271332888337e-8
559.999999999997,0.31403990609017457,4.128942162449497,4.129498628704846,0.0005564662553494415,0.8881422480259892,0.8881380333216737,4.214704315441686e-6,0.010960943764051911,-0.0008822353549576052,0.01097003700378276,-0.0008976440341425415,9.093239730849703e-6,6.26648597937804e-5,9.240886206919388e-5,6.275034435423254e-5,9.475721542709027e-5,8.548456045214382e-8
560.9999999999969,0.3639368112530591,4.126931094360218,4.127644512667204,0.0007134183069856803,0.8881907373730096,0.8881865305623922,4.206810617413126e-6,0.01266739279032398,-0.0010345032126502995,0.012676833953258445,-0.0010435188249787836,9.441162934465189e-6,5.917011331729768e-5,9.119641564287399e-5,5.9261674477382556e-5,9.289949466492993e-5,9.156116008487422e-8
561.9999999999969,0.5824640141264581,4.117879137195466,4.119054424696481,0.001175287501014921,0.8882231937995079,0.8882189993423762,4.194457131623253e-6,0.019954476934376728,-0.001680460169570358,0.019967620402394297,-0.0016775382347647375,1.3143468017569326e-5,5.662232979135659e-5,8.990525793127111e-5,5.6696349089351725e-5,9.102791653727368e-5,7.401929799513376e-8
562.9999999999969,0.4848540379065063,4.1219322879819815,4.122898550887817,0.0009662629058357908,0.8881792628495435,0.8881750665040754,4.1963454681104295e-6,0.016737556309170707,-0.0013931399358926,0.016749190181738143,-0.0013953418442357807,1.163387256743545e-5,5.7731953200678856e-5,8.981165492249266e-5,5.778387170771682e-5,9.085075970810548e-5,5.19185070379621e-8
563.9999999999968,0.17696445038659916,4.135057176022975,4.1354075967527635,0.0003504207297888584,0.8881282342256113,0.8881240305118768,4.203713734440839e-6,0.006227934675402944,-0.00048641573705891523,0.006233836561346087,-0.0005032837343307785,5.901885943143496e-6,5.906146231228604e-5,9.018998837495129e-5,5.909797357573458e-5,9.13837157293152e-5,3.6511263448539815e-8
564.9999999999968,0.69471449244507,4.113315990229209,4.114715497526143,0.001399507296934388,0.8881785437646458,0.888174346815943,4.196948702794856e-6,0.02355887827159742,-0.00200992186397653,0.0235740055057216,-0.0020027094090956893,1.5127234124178573e-5,5.561516055655241e-5,8.902441333074052e-5,5.564473542525888e-5,8.992687069821986e-5,2.957486870647333e-8
565.9999999999967,-0.16956310600656826,4.150372039692941,4.150089647113524,0.0002823925794173121,0.8881480934442658,0.8881438889653971,4.204478868730099e-6,-0.005887404225435462,0.0005290821752011298,-0.005889018543491591,0.0004999580614535241,1.614318056129653e-6,5.613968283193305e-5,8.87783810649536e-5,5.616027296967421e-5,8.965692064809733e-5,2.0590137741160997e-8
566.9999999999967,0.6176194761970321,4.116653169784029,4.117939498570341,0.0012863287863122963,0.8882026372153243,0.888198440954012,4.1962613123169845e-6,0.021101259001604127,-0.0017863700446296758,0.02111484071593483,-0.0017799147316858723,1.358171433070432e-5,5.2696469696001384e-5,8.729968038701713e-5,5.2701381308787465e-5,8.780230009038757e-5,4.9116127860812306e-9
567.9999999999967,0.6869239434024654,4.1140333478252655,4.115480761827733,0.0014474140024676174,0.8882408229454091,0.8882366340461566,4.188899252466349e-6,0.023330796377025984,-0.001992340825177918,0.023345400746774006,-0.0019808751765289442,1.460436974802179e-5,5.015863693898764e-5,8.572565656876718e-5,5.0145581284359245e-5,8.58525925262359e-5,1.3055654628395317e-8
568.9999999999966,0.5406910735967743,4.119760836309269,4.120814026069696,0.001053189760426676,0.8880793504143886,0.8880751352155658,4.2151988227656645e-6,0.01858475153706611,-0.0015565376508033524,0.018597800135183685,-0.0015571395600947335,1.3048598117574445e-5,5.6924076283415984e-5,8.749756081706665e-5,5.689039407512939e-5,8.830225247432133e-5,3.368220828659109e-8
569.9999999999966,0.20566601325839434,4.133845303729368,4.134225031337777,0.0003797276084087642,0.8880118328009213,0.8880075996421993,4.233158722000141e-6,0.0072231503077474,-0.0005684117374704721,0.007230144647404321,-0.0005858539798503719,6.994339656921263e-6,5.889883555218184e-5,8.873613367279339e-5,5.886397800616805e-5,9.005989354891608e-5,3.485754601378655e-8
570.9999999999966,0.493986966057029,4.12156644674193,4.122555036791008,0.0009885900490775867,0.8880589569784487,0.8880547214527218,4.2355257269255375e-6,0.017039252048975714,-0.0014178413481360523,0.01705116791960686,-0.0014205537885135248,1.1915870631144798e-5,5.5493632107740566e-5,8.801084286466724e-5,5.5475630987003803e-5,8.916070675565702e-5,1.8001120736762296e-8
571.9999999999965,0.2695908881630717,4.131230585537498,4.131811629718214,0.0005810441807163613,0.8880749806071416,0.888070743930689,4.236676452662458e-6,0.009437851438605661,-0.0007616249625347579,0.009445221424543841,-0.0007714487910544636,7.369985938180182e-6,5.377452694156646e-5,8.720550705211295e-5,5.3759791645368906e-5,8.807575466775076e-5,1.4735296197556215e-8
572.9999999999965,0.24802802266970672,4.132201950814455,4.132742610450851,0.0005406596363961569,0.8880632995545191,0.8880590617711991,4.237783320037991e-6,0.008693868337516964,-0.0006992508847681379,0.008700790367606258,-0.000709415408306626,6.922030089293388e-6,5.3415890545677575e-5,8.675792334471226e-5,5.3390678882425775e-5,8.747309141761322e-5,2.5211663251799863e-8
573.9999999999964,0.6761668940218025,4.114323003957009,4.115726543096495,0.0014035391394866537,0.8881052387108169,0.8881010092705138,4.229440303094023e-6,0.022980495802364675,-0.0019585832107419754,0.022995094730809053,-0.001948779675529897,1.4598928444378018e-5,5.057111151745455e-5,8.547201409252661e-5,5.053336646879009e-5,8.583239346581048e-5,3.774504866445967e-8
574.9999999999964,0.5021883223733885,4.121432034725176,4.122453597883452,0.001021563158276173,0.888035326323006,0.8880310842247693,4.2420982366842e-6,0.01731724417808522,-0.0014457433881840296,0.017329183863994103,-0.0014453705415333252,1.1939685908884251e-5,5.307066561601023e-5,8.58391052390576e-5,5.3020278174228156e-5,8.638805788867557e-5,5.038744178207489e-8
575.9999999999964,0.3101059188388397,4.129390519045777,4.129989628637376,0.0005991095915991451,0.8879436683283407,0.8879394071830329,4.26114530782673e-6,0.010826428639120003,-0.0008775817297193414,0.010835259941573402,-0.0008886126136694351,8.831302453399942e-6,5.6378007566551804e-5,8.707931565384929e-5,5.632129832921436e-5,8.810465419040825e-5,5.670923733744625e-8
576.9999999999962,0.630911451840172,4.115890831859379,4.117139733408765,0.001248901549385728,0.8879624244030115,0.8879581595939122,4.2648090993191445e-6,0.021516899169421844,-0.0018201185928729236,0.02153123940690158,-0.0018166160292302322,1.4340237479735368e-5,5.43656182895276e-5,8.678825770658247e-5,5.4317421751408444e-5,8.778810498443389e-5,4.819653811915695e-8
577.9999999999962,0.9397645422741182,4.103580648274572,4.105411577891072,0.001830929616500221,0.887927506606445,0.8879232289504099,4.27765603516761e-6,0.031046565138356737,-0.0027260617292509106,0.03106579552869634,-0.0027097976305878744,1.9230390339602943e-5,5.501683169532553e-5,8.699249276944135e-5,5.497695560598542e-5,8.804965897845974e-5,3.987608934010936e-8
578.9999999999961,0.48391371401473715,4.121521181806352,4.122381393737066,0.000860211930714172,0.8877657289268255,0.887761412036624,4.316890201527812e-6,0.016683994172340757,-0.0013825582488882996,0.016696781298068144,-0.0013905341090780985,1.278712572738705e-5,6.158552898284802e-5,8.948787760106763e-5,6.155380038091771e-5,9.126758588350499e-5,3.172860193030808e-8
579.9999999999961,0.33472088263032296,4.127568453996574,4.128127083376715,0.0005586293801416176,0.8876990780825832,0.8876947361756334,4.341906949756336e-6,0.011650771509781882,-0.0009416594460100535,0.01166095005050452,-0.0009576950293537048,1.0178540722638116e-5,6.332296201970365e-5,9.112035981138225e-5,6.331323724450625e-5,9.331976722623509e-5,9.724775197397502e-9
580.9999999999961,0.6370218496061739,4.114951148370032,4.116172274994651,0.0012211266246184849,0.8877651266361336,0.8877607880182893,4.338617844323878e-6,0.02168390420278406,-0.0018339829327448933,0.02169867441823764,-0.0018331957248595412,1.4770215453579344e-5,5.8804604809497035e-5,9.032040221667711e-5,5.882054313735164e-5,9.211307015484514e-5,1.5938327854603663e-8
581.999999999996,0.6618721980708677,4.11390906685031,4.11518337114913,0.0012743042988203612,0.8877435716386725,0.88773922626325,4.345375422487585e-6,0.02247676646918104,-0.0019089716954502926,0.02249198106418028,-0.001905869116673433,1.5214594999240355e-5,5.8718261781237295e-5,9.021863364845339e-5,5.874260110488444e-5,9.177597945564865e-5,2.433932364714794e-8
582.999999999996,0.1916818699185367,4.133573474208483,4.133901011520153,0.00032753731166934585,0.8876541132113797,0.8876497512561229,4.361955256770855e-6,0.0067266265300548415,-0.0005257301656320522,0.006733515103097792,-0.0005445463196414471,6.888573042950798e-6,6.178416023024608e-5,9.137747737116085e-5,6.180578924737299e-5,9.313529629498033e-5,2.1629017126910573e-8
583.999999999996,0.657537918135105,4.113921860382187,4.1151986435097525,0.0012767831275652952,0.8876906694178432,0.8876863108893622,4.3585284810188085e-6,0.022330973205010887,-0.001896380718566707,0.022346060971433077,-0.001893575034296921,1.5087766422190035e-5,5.881976071149883e-5,9.077357180221532e-5,5.884361188284377e-5,9.225007358183956e-5,2.3851171344937126e-8
584.9999999999959,0.34165041370633803,4.12718533901981,4.127871480787793,0.000686141767983095,0.8876924063241601,0.887688045710836,4.360613324094764e-6,0.011886744009649015,-0.0009705888618386501,0.011895892283730945,-0.0009796049893689397,9.148274081929517e-6,5.767752941698605e-5,9.024602496938874e-5,5.770233162469489e-5,9.14764826045238e-5,2.4802207708842297e-8
585.9999999999959,0.4456437022447001,4.122704511940137,4.12357884878655,0.0008743368464125822,0.8876531920342244,0.8876488256076964,4.366426528013001e-6,0.015396157244775445,-0.0012756662344299834,0.015407486341826369,-0.0012808684924313306,1.1329097050923748e-5,5.847254222689624e-5,9.0362727327018e-5,5.8488362628937254e-5,9.15805081825886e-5,1.582040204101251e-8
586.9999999999958,0.7642665504249588,4.109674313665161,4.111190977974717,0.001516664309556326,0.887670215714912,0.8876658527287523,4.3629861596894415e-6,0.02569149743099013,-0.002212547117378353,0.025708219189784196,-0.0022031335021800696,1.6721758794066566e-5,5.658371863949058e-5,8.96991460006047e-5,5.659148913670117e-5,9.071216199028735e-5,7.77049721059121e-9
587.9999999999958,-0.06342142936840942,4.144632968269102,4.144499825928872,0.00013314234023020788,0.8875783135891323,0.8875739306403193,4.382948812997611e-6,-0.002173086555481758,0.000221239170918267,-0.0021717948549125985,0.00019336174312160136,1.2917005691595942e-6,5.989912890056883e-5,9.067806764559055e-5,5.990323504020093e-5,9.199850923271159e-5,4.106139632099209e-9
588.9999999999958,0.9658743080341418,4.101765436199668,4.103674090844369,0.0019086546447013575,0.8876313565502141,0.8876269778858498,4.37866436431289e-6,0.031760959366138285,-0.0028037503124924636,0.03178075842893749,-0.00278599304893167,1.9799062799204237e-5,5.631423419388245e-5,8.966548488103322e-5,5.631526956404829e-5,9.069755965802307e-5,1.035370165837035e-9
589.9999999999957,0.36989198563922904,4.125906941769959,4.1266565180281205,0.0007495762581610776,0.8876003835538041,0.8875959916004547,4.3919533494474194e-6,0.012843027365215458,-0.0010545734585925585,0.012852790690461859,-0.0010617942617182812,9.763325246400431e-6,5.6893567600888544e-5,8.95230369507785e-5,5.689446434389776e-5,9.051599372584389e-5,8.967430092148769e-10
590.9999999999957,1.1125061784757122,4.096037767568095,4.098150974115759,0.002113206547663893,0.8874869080514544,0.887482493073999,4.414977455402536e-6,0.035920757970329585,-0.003230117757932821,0.03594295474188369,-0.003209907051792187,2.219677155410743e-5,6.1153491670481e-5,9.100304560447645e-5,6.114890919011572e-5,9.245775377880078e-5,4.582480365273537e-9
591.9999999999956,0.6184015219854536,4.1149299082074,4.116050073621857,0.0011201654144565865,0.8873860415922626,0.8873815938833836,4.447708879085077e-6,0.021043172136742613,-0.0017761015206800327,0.021058536838641624,-0.0017799085501278519,1.5364701899011485e-5,6.465038358848698e-5,9.282817505632177e-5,6.466093932545144e-5,9.483497868957802e-5,1.0555736964457866e-8
592.9999999999956,0.6176648078159701,4.114542424693345,4.1156043768187125,0.0010619521253678599,0.8872587621041619,0.8872542731245812,4.4889795807190325e-6,0.020999986767048315,-0.0017695666701242631,0.021015827828318567,-0.0017770652290658594,1.5841061270251838e-5,6.920453922050185e-5,9.532555363385752e-5,6.924513853858747e-5,9.800133187248632e-5,4.059931808561676e-8
593.9999999999956,0.491267022590539,4.11966523996876,4.120537117018512,0.0008718770497520012,0.8872712562047321,0.8872667611000091,4.4951047230012975e-6,0.016874628248184545,-0.0014001776591665257,0.016887830203972817,-0.0014108200145437563,1.3201955788272324e-5,6.692627495983867e-5,9.569709256024909e-5,6.699460323211365e-5,9.829238496861744e-5,6.832827227497729e-8
594.9999999999955,0.41483247162185705,4.12284436272414,4.123602555396248,0.0007581926721078602,0.8872742298780839,0.8872697292588831,4.500619200764611e-6,0.014326985077003933,-0.0011786257743777598,0.01433848152695663,-0.0011900727352825728,1.1496449952696358e-5,6.536260772106613e-5,9.559042067738771e-5,6.545033505483942e-5,9.78874118565312e-5,8.772733377328853e-8
595.9999999999955,0.8045034658331764,4.1069450688170965,4.108502048554005,0.0015569797369083815,0.8873009843720308,0.8872964904806923,4.493891338497313e-6,0.026867493007953915,-0.0023272530423239612,0.026885455533856874,-0.002319414751904157,1.7962525902959908e-5,6.281651677815117e-5,9.481238091597712e-5,6.290176469504565e-5,9.662935834640465e-5,8.524791689447548e-8
596.9999999999955,0.3903518137801223,4.123826643126471,4.124558973242254,0.0007323301157828865,0.8872354068298969,0.8872309012958953,4.50553400155318e-6,0.013500834806133545,-0.0011096434901567752,0.01351173440889149,-0.001120452458528886,1.089960275794423e-5,6.475342981073026e-5,9.53373512487721e-5,6.483139300207571e-5,9.714802114651995e-5,7.796319134545468e-8
597.9999999999953,0.39699031329460394,4.123440797717136,4.12418498246901,0.0007441847518734335,0.8871979535051114,0.8871934402803353,4.513224776125924e-6,0.013721107339808731,-0.0011284222525300657,0.013732177143058216,-0.0011396372442862037,1.1069803249484991e-5,6.523588042936877e-5,9.573980490891391e-5,6.530746043909048e-5,9.758328391108727e-5,7.158000972170859e-8
598.9999999999953,0.300717630077258,4.127678109578787,4.12829527472874,0.00061716514995247,0.8872497250888366,0.887245220491839,4.50459699763428e-6,0.01046017544702622,-0.000848774222847909,0.010468693268208557,-0.0008611111699194422,8.51782118233696e-6,6.15221017020181e-5,9.460890963429425e-5,6.159041606961631e-5,9.605042031951646e-5,6.831436759821021e-8
599.9999999999952,0.06841184706381945,4.13791062855015,4.1381141569453055,0.0002035283951551392,0.887281506272726,0.8872770091354104,4.497137315540023e-6,0.002431268242830417,-0.00016924808975485753,0.0024344024797775463,-0.00018885162748590614,3.134236947129141e-6,5.898551086603694e-5,9.331585686081797e-5,5.904171461393096e-5,9.432589464098311e-5,5.62037478940252e-8
600.9999999999952,0.5990167759463245,4.115578503667047,4.116870746353923,0.0012922426868762216,0.8873638196145379,0.8873593419307558,4.477683782089237e-6,0.020415404723626396,-0.0017332545344916732,0.020429030762682685,-0.0017265901674863493,1.3626039056288675e-5,5.42453268010658e-5,9.100750600336637e-5,5.427587800401455e-5,9.134736569514076e-5,3.055120294874719e-8
601.9999999999952,0.345505665805537,4.126339430907697,4.127124134866303,0.0007847039586064142,0.8873427049852862,0.8873382293236547,4.475661631531125e-6,0.011997755877500033,-0.0009887090221788227,0.012006497886351025,-0.0009930429346355146,8.742008850991939e-6,5.451895570505219e-5,9.010348807218891e-5,5.451780331319056e-5,9.028883459156078e-5,1.152391861630579e-9
602.9999999999951,0.036067262198321605,4.1397005862799645,4.139844586824748,0.00014400054478347357,0.8872786932923427,0.887274210468368,4.482823974694128e-6,0.001302385327813769,-7.654779053835183e-5,0.0013049982697827768,-9.647502868770979e-5,2.612941969007713e-6,5.665068584744278e-5,9.0327961405009e-5,5.6621466315309065e-5,9.078032179249473e-5,2.92195321337124e-8
603.9999999999951,0.48124486501970043,4.120788347664497,4.121855919836156,0.0010675721716584263,0.8873631406144762,0.8873586703675368,4.47024693939202e-6,0.016565694859772283,-0.0013872972823781688,0.016577031617685364,-0.001385466101990852,1.1336757913080198e-5,5.1769188164848766e-5,8.84233825056126e-5,5.172616155640588e-5,8.851396733408333e-5,4.30266084428858e-8
604.999999999995,0.8494651349446243,4.106001230042172,4.107776489697632,0.0017752596554601041,0.8873701121221915,0.8873656423196419,4.469802549644797e-6,0.028277886696502566,-0.002468924578051506,0.028296040231041323,-0.0024507875537515336,1.8153534538756927e-5,5.0752097032134055e-5,8.723196649491388e-5,5.0693133029005764e-5,8.715005510919892e-5,5.8964003128291354e-8
605.999999999995,0.4444156966620511,4.122188301426391,4.123068343281785,0.0008800418553942535,0.8872042087501361,0.8871997079462807,4.500803855389535e-6,0.015329013121603306,-0.001273238550049238,0.015340824185090689,-0.0012782122967299634,1.1811063487382478e-5,5.7767232100866566e-5,8.916467865027e-5,5.7687995821243085e-5,8.986367806426837e-5,7.923627962348149e-8
606.999999999995,0.5126931426172302,4.1190671664563165,4.1200412167699705,0.0009740503136539402,0.887124035737745,0.8871195107393065,4.524998438504291e-6,0.017586337372002478,-0.0014690606631788674,0.017599739183883203,-0.0014744776386073,1.3401811880725534e-5,6.0343843822217966e-5,9.067685607677704e-5,6.026867801964242e-5,9.200063715598756e-5,7.516580257554869e-8
607.9999999999949,0.7423608857079287,4.109636184483463,4.11108030150956,0.0014441170260965919,0.8871325634053031,0.8871280274763502,4.535928952886792e-6,0.024954154400491476,-0.0021440543416910555,0.02497127971070415,-0.0021385979725644035,1.712531021267477e-5,5.865996352990006e-5,9.071506750129823e-5,5.860894226169466e-5,9.20929609795352e-5,5.102126820540092e-8
608.9999999999949,0.9441184490061105,4.101557688418959,4.10335325926732,0.0017955708483610167,0.8870524794078676,0.8870479185773211,4.560830546451733e-6,0.031046256159464457,-0.0027346311123991624,0.031066718262627992,-0.00272212010182362,2.046210316353561e-5,6.129120708011764e-5,9.183619148959178e-5,6.12574103517655e-5,9.348460994377691e-5,3.379672835213403e-8
609.9999999999949,0.8425963251724088,4.105061446590232,4.106587052628973,0.0015256060387409676,0.8869052533348889,0.8869006515868632,4.601748025745422e-6,0.027992848613188907,-0.0024320595552452836,0.028012308374001104,-0.0024281685808207124,1.9459760812197413e-5,6.696691516276226e-5,9.441265925840721e-5,6.695187676670792e-5,9.672725964337708e-5,1.5038396054340352e-8
610.9999999999948,0.5890425250959801,4.1147945657065055,4.115788654997558,0.0009940892910522692,0.8867862005785485,0.8867815576516599,4.642926888620558e-6,0.020033910312953825,-0.0016835430179659098,0.020049737491062366,-0.0016935742048722708,1.5827178108541312e-5,7.103348507477155e-5,9.703544856661995e-5,7.105426066855006e-5,9.997364362502491e-5,2.077559377850857e-8
611.9999999999948,0.1330599854010239,4.133960328688128,4.134107219844321,0.0001468911561923747,0.8867682228926901,0.8867635621508996,4.660741790507572e-6,0.004670311581004889,-0.00034425730592806884,0.004677086536950098,-0.00037227082691464257,6.774955945208598e-6,7.017120380893569e-5,9.803362152844095e-5,7.023141753472972e-5,0.00010100855636517167,6.021372579403028e-8
612.9999999999947,0.8154913407138763,4.105672343216395,4.107249869572209,0.0015775263558142072,0.8868772177891452,0.8868725718701816,4.6459189635417175e-6,0.027154428952514034,-0.0023573859192024317,0.02717285717545067,-0.0023501177191574433,1.842822293663532e-5,6.356111636233558e-5,9.633965346177787e-5,6.364106416462203e-5,9.84749914987779e-5,7.99478022864541e-8
613.9999999999947,0.44944879166474366,4.120625398011288,4.121509460397485,0.00088406238619676,0.8868645508994636,0.8868599046882111,4.646211252512522e-6,0.01545870465585622,-0.0012850285096415537,0.015470602535851837,-0.0012914188226242165,1.1897879995616603e-5,6.307652673431822e-5,9.576404491386699e-5,6.315146940389658e-5,9.744014393597378e-5,7.494266957835537e-8
614.9999999999947,0.4749361364345037,4.1194084829447934,4.120307445387965,0.0008989624431716692,0.8867869105238807,0.8867822556780192,4.654845861540302e-6,0.01629799635641094,-0.001358183819404419,0.016310770003213428,-0.0013655233696948986,1.2773646802487215e-5,6.555065391673491e-5,9.648761059506163e-5,6.560879922703748e-5,9.822988785627804e-5,5.8145310302573465e-8
615.9999999999945,0.2139193782079412,4.130588526287306,4.131023559087818,0.0004350328005120474,0.8868104307589956,0.8868057819264701,4.648832525488977e-6,0.007465431136306599,-0.0005925031787592286,0.00747240563453424,-0.0006094626142968463,6.974498227641304e-6,6.312962693909345e-5,9.588959369011319e-5,6.317953394913407e-5,9.739618113222089e-5,4.990701004061349e-8
616.9999999999945,0.47631270490478633,4.1195615311219935,4.120550136773402,0.0009886056514085695,0.8868571891052829,0.8868525486660324,4.640439250525041e-6,0.01635248473774859,-0.0013670846407821044,0.01636450849138686,-0.0013701589429861443,1.202375363827321e-5,5.982438580525683e-5,9.451302183313767e-5,5.986696016038955e-5,9.557742169023927e-5,4.257435513271954e-8
617.9999999999945,0.7189523052375857,4.10974230938658,4.111218429622865,0.0014761202362851833,0.8868736782834594,0.8868690449734502,4.633310009216629e-6,0.024182373076252258,-0.0020818322235199556,0.02419890649915589,-0.002073108790038291,1.6533422903631384e-5,5.809417617279955e-5,9.333777780302662e-5,5.8116658629391617e-5,9.406363876837993e-5,2.248245659206596e-8
618.9999999999944,0.1724601154111075,4.13253608166406,4.132894704993711,0.00035862332965042043,0.8867730886459578,0.8867684392947529,4.6493512049217145e-6,0.006034928941304998,-0.00047279521660879636,0.006041129081264771,-0.000490401610105023,6.200139959773414e-6,6.186140305063564e-5,9.418144957637362e-5,6.186328475304897e-5,9.524207617494617e-5,1.8817024133256557e-9
619.9999999999944,0.16806176984474183,4.132751742891489,4.133125023785904,0.0003732808944150179,0.8867821953343162,0.8867775444296802,4.650904636083197e-6,0.00588343478600176,-0.0004599975285337614,0.005889282513976968,-0.000477314497013007,5.847727975207689e-6,6.0288130782568934e-5,9.379274894271588e-5,6.0280764248024165e-5,9.484330950857532e-5,7.366534544769312e-9
620.9999999999943,0.6822272905833159,4.111405145450655,4.11285410701582,0.0014489615651651633,0.8868896720874151,0.8868850373579821,4.634729433017348e-6,0.02303696420531504,-0.001975717980902089,0.023052529993782826,-0.001966509404099343,1.5565788467786223e-5,5.42456221872147e-5,9.141307585516914e-5,5.4233311600724357e-5,9.182391987639541e-5,1.2310586490343076e-8
621.9999999999943,0.6164696950848892,4.114084355108042,4.115363850760313,0.0012794956522714784,0.8868302369161616,0.8868255938748367,4.643041324858821e-6,0.020937221343784826,-0.0017817252513928309,0.020951974600506133,-0.0017765193184449786,1.4753256721306701e-5,5.628581059990512e-5,9.121563585164046e-5,5.6252812924009334e-5,9.165131693905065e-5,3.299767589578443e-8
622.9999999999943,0.3855517074032908,4.123481470932073,4.124239745257224,0.000758274325151298,0.8867086596214081,0.8867039951104772,4.664510930951771e-6,0.013317471962234494,-0.001098246046655767,0.013328411077444502,-0.001107329117047377,1.0939115210007941e-5,6.100338116813873e-5,9.269061918476158e-5,6.095163236871244e-5,9.370865641511944e-5,5.174879942629004e-8
623.9999999999942,0.0113486879347449,4.1395952410433425,4.139643040577857,4.779953451450325e-5,0.8867004645451717,0.8866957909697581,4.673575413560727e-6,0.00043989132954517314,1.8923374364593813e-6,0.0004426757734844208,-2.3048094947523812e-5,2.7844439392476464e-6,6.015759207138896e-5,9.285611581538508e-5,6.011082434705938e-5,9.404252639693379e-5,4.6767724329576646e-8
624.9999999999942,0.5766759774810649,4.115693107316038,4.116919931473352,0.0012268241573138994,0.8868060513329835,0.8868013891608806,4.662172102931628e-6,0.01965382357324261,-0.0016640715436949504,0.019667538781635553,-0.0016602079989446216,1.371520839294274e-5,5.4162138313959414e-5,9.075313575377093e-5,5.412211810340178e-5,9.134420718030469e-5,4.0020210557633e-8
625.9999999999941,0.3945720893349388,4.123458383769257,4.124337884135939,0.0008795003666826062,0.8868095065624527,0.8868048458339065,4.660728546213022e-6,0.013633972088996867,-0.0011316443288728313,0.013644002419980294,-0.0011339283074465756,1.003033098342758e-5,5.3252298261234786e-5,8.962737851646542e-5,5.319855604006446e-5,8.990226752044145e-5,5.374222117032876e-8
626.9999999999941,0.2909428185629505,4.1277995575837005,4.128428767842807,0.0006292102591061166,0.8867332700311623,0.8867286000137502,4.670017412111704e-6,0.010114040669215896,-0.0008246472275078069,0.010122421799713021,-0.000833830575003177,8.381130497125272e-6,5.5978611166089984e-5,9.006245099728324e-5,5.590279993540356e-5,9.056081351086113e-5,7.581123068642158e-8
627.9999999999941,0.7709478157074463,4.107963425027995,4.109539114492225,0.0015756894642304786,0.8867531406191889,0.8867484724872158,4.668131973084577e-6,0.025811566106668796,-0.0022336461403179354,0.025829014194754082,-0.002222112255201319,1.7448088085285363e-5,5.405670768396162e-5,8.93710739698805e-5,5.397224742514894e-5,8.979608020782385e-5,8.446025881267839e-8
628.999999999994,0.5275427940235977,4.117725007130294,4.118781425836873,0.00105641870657891,0.8866729633153764,0.8866682745124523,4.688802924035507e-6,0.018046947285913658,-0.001516699322556834,0.01806039057250094,-0.0015177660964122341,1.3443286587283554e-5,5.693636905254806e-5,9.012037233426116e-5,5.685104561043918e-5,9.088570182148673e-5,8.532344210888097e-8
629.999999999994,0.528774866092955,4.117423079428282,4.118429508342106,0.0010064289138238536,0.8865749121493225,0.8865701988765701,4.7132727524212825e-6,0.018076872584098548,-0.0015162383008115816,0.01809078858883907,-0.0015205044481972655,1.391600474052318e-5,6.043977977888337e-5,9.162246959535327e-5,6.035766641580134e-5,9.292140372981554e-5,8.21133630820342e-8
630.999999999994,0.17112318869010756,4.13256284669104,4.132892450355857,0.0003296036648166023,0.8865602441168329,0.8865555188481982,4.72526863470879e-6,0.005986802159730858,-0.0004659599777756554,0.0059933264276628125,-0.0004849139242866037,6.52426793195434e-6,5.985818192863921e-5,9.201895720002868e-5,5.979304218952639e-5,9.345088282391035e-5,6.513973911281872e-8
631.9999999999939,0.40444538330628144,4.12265174090668,4.123484416285052,0.0008326753783718388,0.8866079472215476,0.8866032230929247,4.724128622846102e-6,0.013955085960720637,-0.0011545716005842547,0.013965874888831331,-0.0011605657307760216,1.0788928110693624e-5,5.6491727819695156e-5,9.104804464784572e-5,5.644011406457791e-5,9.212477107268143e-5,5.161375511724851e-8
