Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (mol/m³),Average Concentration (sP2D) (mol/m³),First Position Concentration (P2D) (mol/m³),First Position Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (Pa),Negative Stress (sP2D) (Pa),Negative Stress Error (Pa),average Negative Stress Error (Pa),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (Pa),Positive Stress (sP2D) (Pa),Positive Stress Error (Pa),average Positive Stress Error (Pa),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
514.9999999999972,4.12495757842059,4.125974269022557,0.0010166906019675181,0.002684099368845545,0.024647298369473176,0.06590568279918213,29149.442160624967,29148.806286652547,29252.667390536964,29260.95783892686,-0.6358739724200859,0.4932244175006447,-0.002181427585873406,0.001688253410308909,-637165.6697588383,-639483.1250898425,2317.4553310042247,33331.45454141086,-0.36371315044034963,2.8065960463293687,1.9443004291250013e7,1.4607851795131925e7,-4.835152496118087e6,3.241718321752391e6,-24.86834042563095,17.117788423354423,0.20753999999702108
515.9999999999972,4.086453091374959,4.088987022136413,0.0025339307614542506,0.002684099368845545,0.06200807166494758,0.06590568279918213,29140.959102081146,29140.322397421245,29244.72403944967,29252.880462771707,-0.6367046599007153,0.4932244175006447,-0.002184913192700113,0.001688253410308909,-416578.4402325079,-421480.5156723008,4902.075439792941,33331.45454141086,-1.176747274068459,2.8065960463293687,1.9365674701853283e7,1.5201987823996298e7,-4.1636868778569847e6,3.241718321752391e6,-21.500345027785283,17.117788423354423,1.1728999999972565
516.999999999997,4.0597333830221265,4.0633451551483635,0.0036117721262369784,0.002684099368845545,0.08896574689711079,0.06590568279918213,29124.73374980254,29124.09319534706,29229.371264771577,29237.46163769696,-0.6405544554800144,0.4932244175006447,-0.0021993487081555115,0.001688253410308909,-47778.85624765282,-53169.63600661855,5390.779758965735,33331.45454141086,-11.282772720685548,2.8065960463293687,2.1929071036021598e7,1.925956721144236e7,-2.669503824579239e6,3.241718321752391e6,-12.173355725804353,17.117788423354423,1.9690999999976466
517.999999999997,4.037408470642927,4.042016553251456,0.004608082608528186,0.002684099368845545,0.1141346644025439,0.06590568279918213,29104.17707953118,29103.528882428156,29210.10849132455,29218.22484566456,-0.6481971030225395,0.4932244175006447,-0.0022271617618709904,0.001688253410308909,401438.0585600153,398072.0190912533,-3366.039468761999,33331.45454141086,-0.8384953536384179,2.8065960463293687,2.6448727217232957e7,2.568973329241865e7,-758993.9248143062,3.241718321752391e6,-2.869680338794433,17.117788423354423,2.7370999999977297
518.999999999997,4.022493764767465,4.027678880474959,0.00518511570749336,0.002684099368845545,0.12890301416770758,0.06590568279918213,29080.726902889786,29080.06448957311,29188.540066869715,29196.853555135243,-0.6624133166769752,0.4932244175006447,-0.0022778430501032296,0.001688253410308909,909515.3313368552,912763.1115286043,3247.7801917491015,33331.45454141086,0.35708910887465056,2.8065960463293687,3.2447951496346053e7,3.3753304947218865e7,1.3053534508728124e6,3.241718321752391e6,4.0229148241293675,17.117788423354423,3.2786999999983992
519.9999999999969,4.035300084540972,4.038938370254489,0.0036382857135173197,0.002684099368845545,0.09016146599494312,0.06590568279918213,29055.87811803067,29055.19403835207,29166.077134678817,29174.80897493907,-0.6840796785982093,0.4932244175006447,-0.00235435899001002,0.001688253410308909,1.4443688124747088e6,1.4599039220428236e6,15535.109568114858,33331.45454141086,1.0755639026501675,2.8065960463293687,3.946069603056497e7,4.281069475452365e7,3.3499987239586785e6,3.241718321752391e6,8.489456753028072,17.117788423354423,2.650900000001927
520.9999999999969,4.065732913336625,4.067090117175836,0.0013572038392108965,0.002684099368845545,0.03338152968088305,0.06590568279918213,29038.84456401021,29038.143064544583,29150.577323347472,29159.772619522417,-0.7014994656274212,0.4932244175006447,-0.0024157278850441472,0.001688253410308909,1.7700150120285186e6,1.7975394182401206e6,27524.406211602036,33331.45454141086,1.5550380095396932,2.8065960463293687,4.551814091506813e7,5.030256151656943e7,4.784420601501301e6,3.241718321752391e6,10.511019354741457,17.117788423354423,1.521400000003467
521.9999999999968,4.123439287482332,4.122079638359376,-0.0013596491229552754,0.002684099368845545,-0.03297366659630008,0.06590568279918213,29036.843741768887,29036.13979688758,29148.38635824548,29157.84122456725,-0.7039448813084164,0.4932244175006447,-0.0024243161122081826,0.001688253410308909,1.7226817600162048e6,1.754650231128905e6,31968.47111270018,33331.45454141086,1.855738642777495,2.8065960463293687,4.851091450693767e7,5.353851110287522e7,5.02759659593755e6,3.241718321752391e6,10.363846254060086,17.117788423354423,-0.005887499995138291
522.9999999999968,4.177857129724225,4.174339417226762,-0.0035177124974623553,0.002684099368845545,-0.08419896583908687,0.06590568279918213,29049.483223311556,29048.786606789425,29159.870495888852,29169.362283990966,-0.6966165221310803,0.4932244175006447,-0.0023980341294748443,0.001688253410308909,1.3635061138591978e6,1.3933712966498379e6,29865.182790640043,33331.45454141086,2.190322616604275,2.8065960463293687,4.763056406591739e7,5.1593547513113506e7,3.9629834471961185e6,3.241718321752391e6,8.320253024321998,17.117788423354423,-1.398499999995567
523.9999999999968,4.19605057884289,4.192187424876887,-0.0038631539660025638,0.002684099368845545,-0.09206642993011477,0.06590568279918213,29073.56116654089,29072.87399811078,29182.39342051318,29191.869317670084,-0.6871684301113419,0.4932244175006447,-0.0023635509464253897,0.001688253410308909,793970.37761213,820750.3826204311,26780.005008301116,33331.45454141086,3.3729224368347492,2.8065960463293687,4.300526550387703e7,4.4781271161487035e7,1.7760056576100066e6,3.241718321752391e6,4.1297400139289815,17.117788423354423,-1.9240999999983268
524.9999999999967,4.194972465089004,4.191897108935018,-0.0030753561539853536,0.002684099368845545,-0.07331052061911697,0.06590568279918213,29099.26487204533,29098.588369912763,29206.474275972112,29215.899400653987,-0.6765021325663838,0.4932244175006447,-0.002324808326055949,0.001688253410308909,223051.73927925897,245998.19775970382,22946.458480444853,33331.45454141086,10.28750484286342,2.8065960463293687,3.645820072569502e7,3.56356366909733e7,-822564.0347217247,3.241718321752391e6,-2.2561838443716664,17.117788423354423,-1.8080000000003829
525.9999999999967,4.1917150466900805,4.189305350850163,-0.0024096958399173474,0.002684099368845545,-0.057487110003341585,0.06590568279918213,29117.90783258871,29117.243069214266,29223.920600372363,29233.15868638114,-0.6647633744432824,0.4932244175006447,-0.0022830052841203118,0.001688253410308909,-169504.77797961351,-153628.04715866633,-15876.730820947181,33331.45454141086,9.366538813942277,2.8065960463293687,3.0266136375360314e7,2.729123000842147e7,-2.9749063669388443e6,3.241718321752391e6,-9.829158006968864,17.117788423354423,-1.6276000000005946
526.9999999999967,4.170118386360145,4.169111964069034,-0.001006422291110809,0.002684099368845545,-0.024134141956321215,0.06590568279918213,29129.530270267416,29128.875412825448,29234.873367188455,29243.848210389144,-0.6548574419684883,0.4932244175006447,-0.0022480878884507892,0.001688253410308909,-393311.65598097595,-385506.2753233925,-7805.380657583475,33331.45454141086,1.9845281823941197,2.8065960463293687,2.5296449498525843e7,2.096362667705579e7,-4.332822821470052e6,3.241718321752391e6,-17.128185604555092,17.117788423354423,-0.9501500000022335
527.9999999999966,4.141156090855785,4.141499079909045,0.00034298905326046736,0.002684099368845545,0.00828244687559187,0.06590568279918213,29133.724957134695,29133.07533912035,29238.89606468864,29247.641736634778,-0.6496180143440142,0.4932244175006447,-0.0022297801441450286,0.001688253410308909,-448759.64786764747,-446856.1711828012,-1903.476684846275,33331.45454141086,0.42416395812122276,2.8065960463293687,2.209820457067905e7,1.730816826784947e7,-4.7900363028295785e6,3.241718321752391e6,-21.67613340490669,17.117788423354423,-0.20711000000253418
528.9999999999966,4.144698148825961,4.144664713847351,-3.3434978610635824e-5,0.002684099368845545,-0.0008066927291220642,0.06590568279918213,29129.502465166817,29128.853148918486,29234.943278773968,29243.541988146753,-0.6493162483311608,0.4932244175006447,-0.00222906741750092,0.001688253410308909,-325287.6202828155,-326215.2617112751,927.6414284596103,33331.45454141086,-0.28517575542933027,2.8065960463293687,2.1162751274721857e7,1.6808293462304246e7,-4.3544578124176115e6,3.241718321752391e6,-20.57604777323473,17.117788423354423,-0.2797999999997521
529.9999999999965,4.133863548410111,4.134115546741296,0.0002519983311852769,0.002684099368845545,0.006095951843456367,0.06590568279918213,29125.095008569162,29124.444800540048,29230.757914023132,29239.263017689413,-0.6502080291138554,0.4932244175006447,-0.002232466637181962,0.001688253410308909,-211508.03795979536,-213696.3561902091,2188.3182304137445,33331.45454141086,-1.0346265094803215,2.8065960463293687,2.1143121344128415e7,1.752299109379868e7,-3.6201302503297366e6,3.241718321752391e6,-17.122023713566165,17.117788423354423,-0.026526000000892613
530.9999999999965,4.130138618813873,4.130433363975271,0.00029474516139860185,0.002684099368845545,0.007136447189834253,0.06590568279918213,29122.61743192363,29121.966277194082,29228.381893960646,29236.83023199348,-0.6511547295485798,0.4932244175006447,-0.0022359073015009875,0.001688253410308909,-148261.2731296191,-150869.0762627792,2607.8031331601087,33331.45454141086,-1.7589240117209886,2.8065960463293687,2.1250165761917237e7,1.828003857067426e7,-2.970127191242978e6,3.241718321752391e6,-13.9769601071338,17.117788423354423,0.05969299999969614
531.9999999999965,4.102440516367675,4.103872608473965,0.0014320921062900283,0.002684099368845545,0.034908296673074275,0.06590568279918213,29119.27440945903,29118.621984400008,29225.1644350398,29233.584915796047,-0.6524250590227894,0.4932244175006447,-0.0022405264974969885,0.001688253410308909,-70580.8090023497,-73036.71408410554,2455.905081755831,33331.45454141086,-3.4795649362336882,2.8065960463293687,2.17080819090077e7,1.932159185155509e7,-2.386490057452608e6,3.241718321752391e6,-10.993555614244949,17.117788423354423,0.7168399999976841
532.9999999999964,4.069655075904704,4.072627770044674,0.0029726941399701445,0.002684099368845545,0.07304535850152609,0.06590568279918213,29112.35894262021,29111.70449397338,29218.549055701566,29226.96287932488,-0.6544486468301329,0.4932244175006447,-0.0022480096790508672,0.001688253410308909,79929.56428892442,78009.45783591866,-1920.106453005763,33331.45454141086,-2.4022481169359082,2.8065960463293687,2.3049057083702113e7,2.1359692599040378e7,-1.6893644846617356e6,3.241718321752391e6,-7.329429913453065,17.117788423354423,1.6182999999967207
533.9999999999964,4.044375285198294,4.048601900692529,0.0042266154942351974,0.002684099368845545,0.10450601628646755,0.06590568279918213,29097.44313763903,29096.783767385325,29204.471278342706,29212.920744651055,-0.6593702537065838,0.4932244175006447,-0.0022660762685833883,0.001688253410308909,400825.8375989263,400520.48527669825,-305.35232222802006,33331.45454141086,-0.07618079813845763,2.8065960463293687,2.629296505260743e7,2.5748793547349412e7,-544171.5052580163,3.241718321752391e6,-2.0696467825870086,17.117788423354423,2.4504999999969725
534.9999999999962,4.0233349482129395,4.0286319667856505,0.005297018572711032,0.002684099368845545,0.13165740960900682,0.06590568279918213,29076.333324001498,29075.663465714268,29184.916967292156,29193.50831063844,-0.6698582872304542,0.4932244175006447,-0.0023037921589566784,0.001688253410308909,855751.1030460458,859963.8381071296,4212.735061083804,33331.45454141086,0.4922850868773146,2.8065960463293687,3.14566067654344e7,3.250550164237853e7,1.0488948769441321e6,3.241718321752391e6,3.334418377562242,17.117788423354423,3.236299999997052
535.9999999999962,4.016036891206555,4.02134288710567,0.00530599589911418,0.002684099368845545,0.1321201981668071,0.06590568279918213,29051.360929974864,29050.671796244547,29162.289075441862,29171.228439007147,-0.6891337303168257,0.4932244175006447,-0.0023721220220212997,0.001688253410308909,1.398179337098525e6,1.41255226882275e6,14372.931724225171,33331.45454141086,1.0279748343335988,2.8065960463293687,3.81723012869092e7,4.111468911016222e7,2.9423878232530206e6,3.241718321752391e6,7.708175100939179,17.117788423354423,3.463399999999148
536.9999999999962,4.056165686480975,4.058058189080972,0.0018925025999969591,0.002684099368845545,0.046657428376374974,0.06590568279918213,29027.10264831384,29026.38837179646,29140.578765214053,29150.0679347102,-0.7142765173812222,0.4932244175006447,-0.0024607227460323668,0.001688253410308909,1.912826030030418e6,1.9423573964765074e6,29531.366446089465,33331.45454141086,1.5438605488665298,2.8065960463293687,4.546818862601609e7,5.026587844930807e7,4.79768982329198e6,3.241718321752391e6,10.551750505730125,17.117788423354423,1.813200000006191
537.9999999999961,4.100138320937713,4.099656172672998,-0.00048214826471504324,0.002684099368845545,-0.011759317051644604,0.06590568279918213,29019.194290627827,29018.470329734508,29133.214728715884,29143.08190574981,-0.7239608933195996,0.4932244175006447,-0.0024947656577543687,0.001688253410308909,2.0051481545621275e6,2.0429667849220037e6,37818.6303598762,33331.45454141086,1.8860766110389888,2.8065960463293687,4.997987543484565e7,5.5546014925341584e7,5.566139490495935e6,3.241718321752391e6,11.136761430612246,17.117788423354423,0.528170000004967
538.9999999999961,4.137878942275567,4.136147863329727,-0.0017310789458395703,0.002684099368845545,-0.04183493451569147,0.06590568279918213,29030.03522112549,29029.31968256376,29142.72400179525,29152.644510204882,-0.7155385617297725,0.4932244175006447,-0.0024648215418252985,0.001688253410308909,1.6597057631632658e6,1.695447406338602e6,35741.6431753363,33331.45454141086,2.1534927436303892,2.8065960463293687,5.0028602007061996e7,5.482488776752134e7,4.796285760459341e6,3.241718321752391e6,9.58708732213285,17.117788423354423,-0.37845999999649554
539.9999999999961,4.177189321241652,4.174051333194688,-0.0031379880469639687,0.002684099368845545,-0.07512199724840853,0.06590568279918213,29047.014084038998,29046.308059905867,29158.433118346013,29168.32016392097,-0.7060241331309953,0.4932244175006447,-0.0024306255062510797,0.001688253410308909,1.2264813312071958e6,1.2583224605737801e6,31841.129366584355,33331.45454141086,2.5961364887016996,2.8065960463293687,4.722264381044068e7,5.0340120590009004e7,3.117476779568322e6,3.241718321752391e6,6.60165659526048,17.117788423354423,-1.397999999996059
540.999999999996,4.196759060848545,4.19307739626381,-0.003681664584735067,0.002684099368845545,-0.08772637483722187,0.06590568279918213,29068.20116226673,29067.504285956675,29178.367312883838,29188.210718901228,-0.6968763100558135,0.4932244175006447,-0.002397383677667763,0.001688253410308909,739682.209391375,767849.3294672592,28167.120075884275,33331.45454141086,3.8080029123670194,2.8065960463293687,4.226391343195363e7,4.3167639800086804e7,903726.3681331724,3.241718321752391e6,2.138293155432005,17.117788423354423,-1.9657999999977407
541.999999999996,4.196612865351204,4.193573033523709,-0.003039831827495121,0.002684099368845545,-0.07243536454346558,0.06590568279918213,29091.45393709,29090.768365187632,29200.209139874292,29209.944286480444,-0.685571902366064,0.4932244175006447,-0.002356609277242062,0.001688253410308909,230472.2769650575,253439.45166347758,22967.174698420073,33331.45454141086,9.965265671368442,2.8065960463293687,3.5845823113817856e7,3.43515461837286e7,-1.4942769300892577e6,3.241718321752391e6,-4.168622172085772,17.117788423354423,-1.8804000000003398
542.9999999999959,4.188639395194136,4.186523292760426,-0.0021161024337104095,0.002684099368845545,-0.050520043242164366,0.06590568279918213,29109.790007998123,29109.116598827055,29217.407339231948,29226.91916906529,-0.6734091710677603,0.4932244175006447,-0.002313342593274415,0.001688253410308909,-152315.67594805238,-137057.59853448268,-15258.0774135697,33331.45454141086,10.017404524254944,2.8065960463293687,2.9629974303141367e7,2.6156034662826773e7,-3.473939640314594e6,3.241718321752391e6,-11.724409899155017,17.117788423354423,-1.5482000000013598
543.9999999999959,4.157563816284339,4.157253773814759,-0.0003100424695805515,0.002684099368845545,-0.007457311138945784,0.06590568279918213,29120.471934634188,29119.807829672096,29227.510787615724,29236.747311115443,-0.6641049620920967,0.4932244175006447,-0.0022805432672341037,0.001688253410308909,-352805.49512140907,-345489.05714229954,-7316.437979109527,33331.45454141086,2.0737879880787458,2.8065960463293687,2.4779295496298224e7,2.013198146199042e7,-4.647314034307804e6,3.241718321752391e6,-18.754827129778835,17.117788423354423,-0.641950000003709
544.9999999999959,4.138180149050286,4.1386572690168215,0.0004771199665354331,0.002684099368845545,0.011529705072045553,0.06590568279918213,29121.557649484406,29120.897063238735,29228.601472483548,29237.62215012079,-0.6605862456708564,0.4932244175006447,-0.0022683753857601504,0.001688253410308909,-339957.11657965794,-337696.98469807196,-2260.131881585985,33331.45454141086,0.6648285243519519,2.8065960463293687,2.2189413232680727e7,1.737460681344264e7,-4.814806419238087e6,3.241718321752391e6,-21.698664893701675,17.117788423354423,-0.153520000001999
545.9999999999958,4.131961080794027,4.13245883158666,0.0004977507926327007,0.002684099368845545,0.01204635723570391,0.06590568279918213,29115.834474430838,29115.173200221827,29223.19118070387,29232.079840057708,-0.661274209011026,0.4932244175006447,-0.002271184120076478,0.001688253410308909,-188579.56706751283,-188457.15433969567,-122.41272781716543,33331.45454141086,0.06491303894728999,2.8065960463293687,2.1736556098036878e7,1.7559844130137254e7,-4.1767119678996243e6,3.241718321752391e6,-19.215150500666667,17.117788423354423,-0.00334940000063168
546.9999999999958,4.086825865233336,4.089227027604673,0.002401162371337584,0.002684099368845545,0.05875372356244228,0.06590568279918213,29110.509074179616,29109.846473608995,29218.094319561962,29226.899266716413,-0.6626005706202704,0.4932244175006447,-0.0022761559027766457,0.001688253410308909,-60606.320052602765,-61352.728861451535,746.4088088487697,33331.45454141086,-1.2315692624150916,2.8065960463293687,2.2086042889556926e7,1.8760777955435313e7,-3.3252649341216125e6,3.241718321752391e6,-15.055956156337617,17.117788423354423,1.1078999999953258
547.9999999999957,4.059700113302996,4.063331807996345,0.003631694693349452,0.002684099368845545,0.08945721585318489,0.06590568279918213,29099.55955618485,29098.893776186032,29207.66732374116,29216.429788141573,-0.6657799988170154,0.4932244175006447,-0.002287938405155379,0.001688253410308909,181325.3994018836,180729.29015269742,-596.1092491861782,33331.45454141086,-0.328751102246289,2.8065960463293687,2.3993966394596383e7,2.1835081552472766e7,-2.1588848421236165e6,3.241718321752391e6,-8.997615511413791,17.117788423354423,1.9137999999965183
548.9999999999957,4.046644449947214,4.05063659228892,0.003992142341705751,0.002684099368845545,0.09865315302800634,0.06590568279918213,29080.198993975842,29079.526160546557,29189.462849138436,29198.243697138456,-0.6728334292856744,0.4932244175006447,-0.0023137167301539316,0.001688253410308909,600143.0584437402,601300.1373330989,1157.0788893586723,33331.45454141086,0.19280051199111575,2.8065960463293687,2.8187105177345913e7,2.7682033104866985e7,-505072.0724789277,3.241718321752391e6,-1.7918550674187577,17.117788423354423,2.3249999999982234
549.9999999999957,4.026866213111793,4.031825236985768,0.004959023873975177,0.002684099368845545,0.12314846363229563,0.06590568279918213,29060.121634924864,29059.43784842035,29170.855088105473,29179.770977857956,-0.6837865045126819,0.4932244175006447,-0.002353006340107323,0.001688253410308909,1.0244616174682456e6,1.0303561180807061e6,5894.5006124605425,33331.45454141086,0.5753754471570771,2.8065960463293687,3.3451145182529982e7,3.4686561577049606e7,1.2354163945196234e6,3.241718321752391e6,3.693196115643973,17.117788423354423,3.0373999999969223
550.9999999999956,4.0173300499813935,4.022561153188813,0.005231103207419707,0.002684099368845545,0.1302134288778174,0.06590568279918213,29038.635404079454,29037.93440792033,29151.308070567633,29160.543631058546,-0.7009961591247702,0.4932244175006447,-0.0024140120545275063,0.001688253410308909,1.478111091290468e6,1.4934540324382887e6,15342.941147820791,33331.45454141086,1.0380100141475568,2.8065960463293687,3.957419958928231e7,4.2551123219394766e7,2.9769236301124543e6,3.241718321752391e6,7.522384940209076,17.117788423354423,3.3646999999985487
551.9999999999956,4.007143687251579,4.012743278742679,0.005599591491099787,0.002684099368845545,0.13974022216658857,0.06590568279918213,29015.90830480445,29015.184331292774,29130.92021321988,29140.657572585267,-0.7239735116745578,0.4932244175006447,-0.002495091672021456,0.001688253410308909,1.955515651142972e6,1.9846296853394564e6,29114.03419648437,33331.45454141086,1.4888162198787627,2.8065960463293687,4.63979025310554e7,5.1085249412038915e7,4.687346880983517e6,3.241718321752391e6,10.102497365793951,17.117788423354423,3.731199999998375
552.9999999999956,4.116812076694541,4.1152735046681945,-0.0015385720263463298,0.002684099368845545,-0.03737289916768986,0.06590568279918213,28994.082859201066,28993.331821104442,29111.545756827887,29121.9484272639,-0.7510380966232333,0.4932244175006447,-0.00259031506625117,0.001688253410308909,2.4033636289516566e6,2.449836539007571e6,46472.91005591443,33331.45454141086,1.9336612028278817,2.8065960463293687,5.342403496469644e7,5.967897840039521e7,6.25494343569877e6,3.241718321752391e6,11.708107483517763,17.117788423354423,0.08611600001616153
553.9999999999955,4.198252218026994,4.192775521784757,-0.005476696242237011,0.002684099368845545,-0.1304518156084208,0.06590568279918213,29000.189423828688,28999.436478474134,29117.267457854537,29127.912819079633,-0.7529453545539582,0.4932244175006447,-0.0025963463326045826,0.001688253410308909,2.1727209435739405e6,2.222661893848532e6,49940.950274591334,33331.45454141086,2.298544155994682,2.8065960463293687,5.518773614762635e7,6.1243214059368566e7,6.055477911742218e6,3.241718321752391e6,10.972506456042892,17.117788423354423,-2.2016999999895965
554.9999999999955,4.2045638369381155,4.199879171191409,-0.004684665746706784,0.002684099368845545,-0.1114185900937181,0.06590568279918213,29039.705583493575,29038.97292364102,29153.519786876168,29164.101061140645,-0.7326598525542067,0.4932244175006447,-0.002522958955102689,0.001688253410308909,1.200342987719371e6,1.2441520808227786e6,43809.09310340765,33331.45454141086,3.6497145858821654,2.8065960463293687,4.8702743091167204e7,5.1929967478674434e7,3.22722438750723e6,3.241718321752391e6,6.626370883188557,17.117788423354423,-2.3494999999993276
555.9999999999953,4.198967317544212,4.195680348207888,-0.003286969336324219,0.002684099368845545,-0.07828042201211083,0.06590568279918213,29075.336848541072,29074.620644417897,29186.643136379862,29197.189281697712,-0.7162041231749754,0.4932244175006447,-0.0024632702517113324,0.001688253410308909,396985.2818483276,436022.0252276251,39036.74337929749,33331.45454141086,9.833297395194588,2.8065960463293687,3.9835371061341874e7,3.9551595842824556e7,-283775.21851731837,3.241718321752391e6,-0.7123699640712202,17.117788423354423,-2.033900000001471
556.9999999999953,4.182081074697247,4.180349697284761,-0.0017313774124856351,0.002684099368845545,-0.04139990070878706,0.06590568279918213,29095.856676640782,29095.157461857263,29205.81666794837,29216.062462264024,-0.6992147835189826,0.4932244175006447,-0.002403142108135066,0.001688253410308909,-33629.03386058247,-5877.975597647367,-27751.058262935105,33331.45454141086,82.52112855214342,2.8065960463293687,3.244150619968185e7,2.944682746856748e7,-2.994678731114369e6,3.241718321752391e6,-9.231010153109775,17.117788423354423,-1.4035000000029385
557.9999999999953,4.166492390825116,4.165741950914488,-0.0007504399106279536,0.002684099368845545,-0.018011311199810913,0.06590568279918213,29105.211691723394,29104.524027375664,29214.701498019145,29224.590493958745,-0.6876643477298785,0.4932244175006447,-0.002362684576953029,0.001688253410308909,-202350.69003801246,-185409.25685584382,-16941.433182168636,33331.45454141086,8.372313026946493,2.8065960463293687,2.732609468152973e7,2.2863473679588452e7,-4.462621001941279e6,3.241718321752391e6,-16.330987116712496,17.117788423354423,-0.91224000000229
558.9999999999952,4.146253711515977,4.1463920058137544,0.00013829429777700852,0.002684099368845545,0.0033354036534933734,0.06590568279918213,29107.17486688377,29106.492480701007,29216.645876746592,29226.256268730176,-0.6823861827651854,0.4932244175006447,-0.0023443916693597065,0.001688253410308909,-209897.57743447964,-199987.60553270704,-9909.971901772602,33331.45454141086,4.721336960101905,2.8065960463293687,2.4355345003993373e7,1.953842482740978e7,-4.816920176583592e6,3.241718321752391e6,-19.777671701196578,17.117788423354423,-0.37758000000255293
559.9999999999952,4.133148896991458,4.1336922548039485,0.0005433578124902638,0.002684099368845545,0.01314634013997843,0.06590568279918213,29104.75665868708,29104.075797109093,29214.354658660952,29223.77821274856,-0.680861577988253,0.4932244175006447,-0.0023393481209025395,0.001688253410308909,-132118.50088078482,-126029.95782147661,-6088.543059308213,33331.45454141086,4.608395507607311,2.8065960463293687,2.30633102722967e7,1.863339912906754e7,-4.42991114322916e6,3.241718321752391e6,-19.207611964316772,17.117788423354423,-0.05656200000153281
560.9999999999952,4.130268254649166,4.1307228477292055,0.0004545930800397002,0.002684099368845545,0.011006381474810875,0.06590568279918213,29099.908555718208,29099.2272927457,29209.68877673345,29218.993482405698,-0.6812629725063744,0.4932244175006447,-0.0023411172279182452,0.001688253410308909,-12771.461591206227,-8510.298027237082,-4261.163563969145,33331.45454141086,33.36472911528907,2.8065960463293687,2.2977576584690206e7,1.931454973454143e7,-3.6630268501487747e6,3.241718321752391e6,-15.941745800074598,17.117788423354423,0.012858999999668524
561.9999999999951,4.13019886322249,4.130491956234732,0.0002930930122424513,0.002684099368845545,0.007096341409909073,0.06590568279918213,29095.90226356555,29095.220179170476,29205.80830082405,29215.035966368883,-0.6820843950736162,0.4932244175006447,-0.0023442627380823155,0.001688253410308909,79168.91149779332,82588.24924054406,3419.3377427507367,33331.45454141086,4.319040994830457,2.8065960463293687,2.3311052654087834e7,2.0415704576124717e7,-2.8953480779631175e6,3.241718321752391e6,-12.4204947795671,17.117788423354423,0.012859
562.9999999999951,4.130130973385157,4.130330472667605,0.00019949928244855641,0.002684099368845545,0.004830337917469041,0.06590568279918213,29093.706857858946,29093.024046161383,29203.659532772224,29212.839618389786,-0.682811697563011,0.4932244175006447,-0.0023469394975998608,0.001688253410308909,126975.74148853977,130108.80649367657,3133.0650051367993,33331.45454141086,2.467451631632783,2.8065960463293687,2.3591940692134384e7,2.1266906088666294e7,-2.3250346034680903e6,3.241718321752391e6,-9.855207054853537,17.117788423354423,0.012859
563.999999999995,4.130093401151148,4.130239640352209,0.00014623920106071608,0.002684099368845545,0.0035408206753860813,0.06590568279918213,29092.534703304198,29091.851394979938,29202.49034622603,29211.640358513414,-0.6833083242599969,0.4932244175006447,-0.0023487411159894217,0.001688253410308909,150737.48004010716,153805.9208705591,3068.440830451931,33331.45454141086,2.03561903093743,2.8065960463293687,2.375853444517509e7,2.1800657817700405e7,-1.9578766274746843e6,3.241718321752391e6,-8.240729797507743,17.117788423354423,0.012859
564.999999999995,4.1300784621334055,4.130190297886213,0.00011183575280782065,0.002684099368845545,0.0027078360334600407,0.06590568279918213,29091.81991909401,29091.136358222586,29201.759726163258,29210.888450054437,-0.6835608714245609,0.4932244175006447,-0.0023496669281110024,0.001688253410308909,163900.85580690904,166934.27500714306,3033.419200234028,33331.45454141086,1.850764710958976,2.8065960463293687,2.3846818805929087e7,2.211012551717707e7,-1.7366932887520157e6,3.241718321752391e6,-7.2827042587341575,17.117788423354423,0.012859
565.999999999995,4.130080711522298,4.130169650248093,8.893872579474049e-5,0.002684099368845545,0.00215343795937486,0.06590568279918213,29091.362337419585,29090.678718681505,29201.276775820606,29210.38900494407,-0.6836187380795309,0.4932244175006447,-0.002349902799843124,0.001688253410308909,171192.7270551303,174169.3622417849,2976.635186654603,33331.45454141086,1.7387626436349821,2.8065960463293687,2.3879938155730065e7,2.227247662083807e7,-1.6074615348919965e6,3.241718321752391e6,-6.731430895713109,17.117788423354423,0.012859
566.9999999999949,4.13009618537019,4.130167702664612,7.151729442167465e-5,0.002684099368845545,0.001731613289661543,0.06590568279918213,29091.064770138866,29090.38122867533,29200.94888743923,29210.047629865447,-0.6835414635352208,0.4932244175006447,-0.0023496612067525845,0.001688253410308909,174896.01083407077,177791.29984957358,2895.2890155028144,33331.45454141086,1.655434564628043,2.8065960463293687,2.3872171076186974e7,2.2340242520178687e7,-1.5319285560082868e6,3.241718321752391e6,-6.4172150539605495,17.117788423354423,0.012859
