Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
3080.000000000143,3.8887120514610785,3.895322527506836,0.006610476045757707,0.004789678361275263,0.16999139967882165,0.12282049375845745,0.7104558991468467,0.7102010263650802,0.7466169609668123,0.7480733397706649,0.00025487278176650197,0.0002695050960678391,0.03587453944327393,0.04374564635915747,0.00048631919265919614,0.00048484871679601736,1.4704758631787747e-6,8.375323447382842e-6,0.30236846198444367,4.752992996964966,0.0004404890811857201,0.0004567767999563986,1.6287718770678476e-5,2.4572738580798122e-5,3.6976441565440767,45.1360994375399,3.0445558835948847
3081.0000000001432,3.8863852797767136,3.89317928562738,0.0067940058506663625,0.004789678361275263,0.17481555125323814,0.12282049375845745,0.7103248653960073,0.7100700149751435,0.7465109768416813,0.7479580867836937,0.0002548504208637059,0.0002695050960678391,0.03587800924322512,0.04374564635915747,0.0004847875188290352,0.0004829894219057758,1.7980969232594154e-6,8.375323447382842e-6,0.37090412880318624,4.752992996964966,0.00044061360157766324,0.0004569170123255512,1.630341074788797e-5,2.4572738580798122e-5,3.700160569149907,45.1360994375399,3.1438308155975108
3082.0000000001432,3.8815115558828586,3.8887251678635217,0.0072136119806631704,0.004789678361275263,0.18584543358450514,0.12282049375845745,0.7102062595084123,0.7099514317666519,0.7464147300858602,0.7478532257150061,0.00025482774176044387,0.0002695050960678391,0.03588080763140972,0.04374564635915747,0.00048253516918564756,0.00048044849533019176,2.0866738554558032e-6,8.375323447382842e-6,0.4324397450609428,4.752992996964966,0.00044048261677466727,0.0004566953941796453,1.6212777404978052e-5,2.4572738580798122e-5,3.6806849549915017,45.1360994375399,3.3647159898738477
3083.0000000001432,3.884009961683219,3.890922131903636,0.00691217022041668,0.004789678361275263,0.1779647912494319,0.12282049375845745,0.7100094999275812,0.7097546527542914,0.7462549328253968,0.7476846881086461,0.0002548471732898294,0.0002695050960678391,0.03589348780767342,0.04374564635915747,0.0004848881843222737,0.00048247119612901163,2.4169881932620675e-6,8.375323447382842e-6,0.4984630006277184,4.752992996964966,0.0004416778892566588,0.0004581618151835839,1.648392592692511e-5,2.4572738580798122e-5,3.7321148121468015,45.1360994375399,3.235937023743914
3084.0000000001437,3.887195824545286,3.8937666298287232,0.006570805283437231,0.004789678361275263,0.16903715634665425,0.12282049375845745,0.7098207157547937,0.709565839762766,0.7461016362795847,0.747523341754207,0.00025487599202767,0.0002695050960678391,0.035907094054960835,0.04374564635915747,0.00048659163661465794,0.000483888762545622,2.702874069035943e-6,8.375323447382842e-6,0.5554707203437623,4.752992996964966,0.0004431287612063097,0.0004599423642745623,1.681360306825258e-5,2.4572738580798122e-5,3.7942928873498656,45.1360994375399,3.0766381665048166
3085.0000000001437,3.886289648195969,3.8929534350384887,0.00666378684251967,0.004789678361275263,0.171469124685882,0.12282049375845745,0.7097114658409968,0.7094565944785584,0.7460125310349215,0.7474274216373309,0.00025487136243840247,0.0002695050960678391,0.035911969117813816,0.04374564635915747,0.00048352648403474264,0.00048063266560694905,2.8938184277935955e-6,8.375323447382842e-6,0.598481887413155,4.752992996964966,0.00044332727738570824,0.00046006191797640263,1.6734640590694387e-5,2.4572738580798122e-5,3.7747825239579695,45.1360994375399,3.110752064604772
3086.0000000001437,3.8836966886942643,3.890600510991068,0.006903822296803863,0.004789678361275263,0.1777641986538602,0.12282049375845745,0.7096075814190943,0.7093527321647695,0.7459274547769487,0.7473356871080071,0.0002548492543248404,0.0002695050960678391,0.035914110981619625,0.04374564635915747,0.0004802889170707761,0.0004771974198037829,3.0914972669931953e-6,8.375323447382842e-6,0.6436744961445003,4.752992996964966,0.000443093341269157,0.00045956716172672915,1.6473820457572137e-5,2.4572738580798122e-5,3.7179119890147745,45.1360994375399,3.224789809179521
3087.000000000144,3.887705579807143,3.8942294350383,0.006523855231157061,0.004789678361275263,0.16780733770175799,0.12282049375845745,0.7094536841830973,0.7091988467282807,0.7458016308883167,0.7472027072689178,0.00025483745481658104,0.0002695050960678391,0.03592023841697495,0.04374564635915747,0.00048008452052192,0.0004767372769697009,3.3472435522190896e-6,8.375323447382842e-6,0.6972196371964172,4.752992996964966,0.00044355196833661145,0.0004599512722553625,1.6399303918751063e-5,2.4572738580798122e-5,3.6972677587816802,45.1360994375399,3.0330090140870034
3088.000000000144,3.8855458075235485,3.89224604843581,0.0067002409122616235,0.004789678361275263,0.17244014725776763,0.12282049375845745,0.7093250127607512,0.7090702000757392,0.745696456883288,0.7470906627732444,0.00025481268501204024,0.0002695050960678391,0.03592326231670421,0.04374564635915747,0.00047838921438470234,0.0004748119479460268,3.577266438675535e-6,8.375323447382842e-6,0.7477732212831274,4.752992996964966,0.00044372112215916435,0.00045997807751518393,1.6256955356019583e-5,2.4572738580798122e-5,3.663777662174972,45.1360994375399,3.124294550229234
3089.000000000144,3.883127425322384,3.8900411020088423,0.00691367668645837,0.004789678361275263,0.17804403330607632,0.12282049375845745,0.7092120394214761,0.7089572579860033,0.7456037914486426,0.7469914873615495,0.0002547814354728617,0.0002695050960678391,0.03592457844916084,0.04374564635915747,0.00047581101524036363,0.0004720292106795532,3.7818045608104542e-6,8.375323447382842e-6,0.7948123182688436,4.752992996964966,0.0004435508550395455,0.00045957860312090005,1.6027748081354567e-5,2.4572738580798122e-5,3.6135085524580015,45.1360994375399,3.2302566571833307
3090.0000000001446,3.8883331495657485,3.894747980439398,0.0064148308736493576,0.004789678361275263,0.16497636974254046,0.12282049375845745,0.7090441652630067,0.7087893880553278,0.745466250479071,0.7468472024664852,0.00025477720767896894,0.0002695050960678391,0.03593248772937354,0.04374564635915747,0.00047647893449915803,0.00047245655935171865,4.022375147439382e-6,8.375323447382842e-6,0.8441874039336968,4.752992996964966,0.0004442474562739482,0.0004603108871698445,1.60634308958963e-5,2.4572738580798122e-5,3.615874591747956,45.1360994375399,2.983380608849544
3091.0000000001446,3.884398353613089,3.8911469901253684,0.006748636512279305,0.004789678361275263,0.173736983128984,0.12282049375845745,0.7089217804655263,0.7086670261862928,0.7453659608922883,0.7467406790585882,0.00025475427923349336,0.0002695050960678391,0.035935456668605155,0.04374564635915747,0.0004744510183930429,0.0004702351701415685,4.215848251474445e-6,8.375323447382842e-6,0.8885739703443883,4.752992996964966,0.00044437092063388394,0.00046031446522313245,1.5943544589248513e-5,2.4572738580798122e-5,3.5878910722838135,45.1360994375399,3.1554537930995137
3092.0000000001446,3.8862763665651436,3.8928629662579173,0.0065865996927736425,0.004789678361275263,0.16948356399560846,0.12282049375845745,0.7088055968067405,0.7085508669529653,0.7452703495424015,0.7466391469685135,0.00025472985377517077,0.0002695050960678391,0.035937901015844285,0.04374564635915747,0.0004721044476116643,0.00046771340619066804,4.391041420996264e-6,8.375323447382842e-6,0.9300995665705256,4.752992996964966,0.0004442589965480706,0.0004600133704464648,1.575437389839422e-5,2.4572738580798122e-5,3.5462138123948,45.1360994375399,3.064161399939495
3093.000000000145,3.8841023776655583,3.8908473662949685,0.006744988629410198,0.004789678361275263,0.1736563039170997,0.12282049375845745,0.7086615589525236,0.7084068448653774,0.7451518444713894,0.7465145274853787,0.0002547140871461684,0.0002695050960678391,0.035942980669455615,0.04374564635915747,0.00047142885595491944,0.00046683677914073965,4.592076814179786e-6,8.375323447382842e-6,0.9740763120827939,4.752992996964966,0.0004445504035384319,0.0004602326577005523,1.568225416212043e-5,2.4572738580798122e-5,3.5276661627784764,45.1360994375399,3.156017314000642
