Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
51.0,4.142834271627934,4.142786978008345,-4.729361958943912e-5,-0.0011415764302551983,29722.327309077376,29723.89655693198,1.5692478546043276,0.005279693740957728,1.4470880316907677e6,1.4328252098908778e6,-14262.821799889905,-0.9856222626086764,0.2850988172332499
52.0,4.11202490929127,4.113512255018734,0.0014873457274644508,0.03617064001980482,29722.00804643376,29723.58197739518,1.5739309614218655,0.005295506814219829,1.41831399602813e6,1.4042420894151437e6,-14071.906612986233,-0.9921573539000133,1.026411258691306
53.0,4.081183346939153,4.084600837799321,0.0034174908601674048,0.08373774392494493,29726.415788105543,29727.98407227766,1.5682841721172736,0.005275725749435263,1.2997803738235238e6,1.2860921872607835e6,-13688.186562740244,-1.0531153445927275,1.9484910207052692
54.0,4.14201414812948,4.141955292377195,-5.885575228514739e-5,-0.0014209452256875187,29716.77678579193,29718.366933755886,1.590147963954223,0.005351010896694887,1.4648115792326801e6,1.4509466846830603e6,-13864.894549619872,-0.9465309222147732,0.28594401728513824
55.0,4.111166979919726,4.112645223668213,0.0014782437484877065,0.03595679172624048,29716.480521207668,29718.074641665207,1.5941204575392476,0.005364432226089414,1.4354653275526757e6,1.4217919182943106e6,-13673.409258365165,-0.9525419385556986,1.0294504292159707
56.0,4.080292890525201,4.083706114108485,0.0034132235832835534,0.08365143569005447,29720.922512258912,29722.51142589801,1.588913639097882,0.005346111442006913,1.316149147173049e6,1.302837967435784e6,-13311.179737264989,-1.0113731992955368,1.9542533785485106
56.99999999999999,4.132013568409427,4.132378031861856,0.00036446345242957534,0.008820480533171908,29711.277482368627,29712.886332553306,1.6088501846788859,0.005414947861577529,1.4812112543445837e6,1.4677501038058407e6,-13461.150538743008,-0.9087934283013119,0.5
57.999999999999986,4.110207473092722,4.11165630250079,0.0014488294080674535,0.0352495443977499,29709.537993081136,29711.152320305297,1.614327224160661,0.00543370019599972,1.4801234985371176e6,1.4668116144864731e6,-13311.884050644469,-0.8993765766033233,1.032487391091686
58.99999999999998,4.079192615625458,4.082571723777882,0.0033791081524237043,0.08283767085378461,29713.22685863088,29714.840880212243,1.6140215813647956,0.0054319969656744516,1.3738243866645098e6,1.3607686656798134e6,-13055.72098469641,-0.9503194958122867,1.9600114719199049
59.99999999999997,4.131067875038406,4.131403115409544,0.0003352403711378571,0.008115101985215879,29704.4424607795,29706.082155588858,1.6396948093570245,0.005520032269658011,1.5197266347442074e6,1.506404516846661e6,-13322.117897546384,-0.8766127797575052,0.5
60.99999999999997,4.10920035855028,4.110628779610286,0.0014284210600061797,0.03476153351914251,29703.00793824748,29704.65670043275,1.6487621852720622,0.005550825656108085,1.5118344571731903e6,1.4985929952414846e6,-13241.461931705708,-0.8758539580096906,1.0355220244243977
61.999999999999964,4.078171848300019,4.08153849326785,0.0033666449678309007,0.0825527979953636,29706.87674837312,29708.52466928613,1.64792091300842,0.005547270845625559,1.4015387082115456e6,1.3885680236431798e6,-12970.684568365803,-0.9254603167483857,1.9657650734999628
62.99999999999996,4.130196820422457,4.130511201815443,0.0003143813929860073,0.007611777517030069,29698.174312346728,29699.84674202914,1.6724296824140765,0.005631422540741099,1.5455234766872332e6,1.532310713579386e6,-13212.76310784719,-0.854905364243849,0.5
63.99999999999995,4.108257187309481,4.10967224932939,0.0014150620199089303,0.03444433869135788,29696.829041984383,29698.50955944642,1.6805174620349135,0.005658912133881547,1.5356033723545496e6,1.522489665368833e6,-13113.706985716475,-0.8539774802401711,1.038554209411978
64.99999999999994,4.077206758179585,4.080565098942633,0.0033583407630475293,0.08236866468226352,29700.78040713409,29702.459325163967,1.6789180298765132,0.005652774125333215,1.4234672597093503e6,1.410637008264745e6,-12830.251444605412,-0.9013380080989813,1.9715139561462565
65.99999999999994,4.129377467777898,4.129675012946884,0.00029754516898616856,0.007205569636293959,29692.10427197316,29693.80573039409,1.7014584209318855,0.005730339639612268,1.5667666481638607e6,1.5537300003151803e6,-13036.647848680383,-0.8320733571880923,0.5
66.99999999999993,4.107359854057938,4.108763459361554,0.0014036053036159402,0.03417293233338744,29690.812197273044,29692.520459830197,1.7082625571529206,0.0057535056495012825,1.5556163446352214e6,1.5426989342270633e6,-12917.410408158088,-0.8303725049370775,1.0415838263488857
67.99999999999993,4.0762826798526115,4.079634677755525,0.003351997902913517,0.08223173332607829,29694.820855637812,29696.52692039098,1.7060647531689028,0.005745327649770926,1.4421983211598226e6,1.4295702964329598e6,-12628.024726862786,-0.8756094457735376,1.9772578929028326
68.99999999999991,4.128597100010101,4.128878509161946,0.0002814091518450468,0.006816096243548645,29686.15236000807,29687.87887774189,1.7265177338194917,0.005815902690526454,1.5852245039174843e6,1.5724253621314708e6,-12799.141786013497,-0.8074024691381967,0.5
